index,Date (EST),Contents,Category,Post Title,Date_Ext,token_text,sentiment_py,same_pred
1171,10/15/2017,@carolinemcc Can you explain this further please? Thanks ^EG @carolinemcc Can you explain this further please? Thanks ^EG,neutral,@carolinemcc Can you explain this further please? Thanks ^EG,10/15/2017,"['SCREEN_NAME', 'can', 'you', 'explain', 'this', 'further', 'please', '', 'thanks', 'eg', 'SCREEN_NAME', 'can', 'you', 'explain', 'this', 'further', 'please', '', 'thanks', 'eg']",neutral,1.0
1172,10/13/2017,@ori2nahmani1 Hi there. That sounds a bit strange. Please power cycle your network devices and try again:Â https://t.co/UUMNDRIFMj @ori2nahmani1 Hi there. That sounds a bit strange. Please power cycle your network devices and try again:Â https://t.co/UUMNDRIFMj,neutral,@ori2nahmani1 Hi there. That sounds a bit strange. Please power cycle your network devices and try again:Â https://t.co/UUMNDRIFMj,10/13/2017,"['SCREEN_NAME', 'hi', 'there', '', 'that', 'sounds', 'a', 'bit', 'strange', '', 'please', 'power', 'cycle', 'your', 'network', 'devices', 'and', 'try', 'again', '', 'SCREEN_NAME', 'hi', 'there', '', 'that', 'sounds', 'a', 'bit', 'strange', '', 'please', 'power', 'cycle', 'your', 'network', 'devices', 'and', 'try', 'again', '']",negative,0.0
1173,10/13/2017,@Dean_Raven Hi there! I'm going to send you a DM. Please follow us if you haven't already. ^EG @Dean_Raven Hi there! I'm going to send you a DM. Please follow us if you haven't already. ^EG,positive,@Dean_Raven Hi there! I'm going to send you a DM. Please follow us if you haven't already. ^EG,10/13/2017,"['SCREEN_NAME', 'hi', 'there', '', 'i', 'm', 'going', 'to', 'send', 'you', 'a', 'dm', '', 'please', 'follow', 'us', 'if', 'you', 'havent', 'already', '', 'eg', 'SCREEN_NAME', 'hi', 'there', '', 'i', 'm', 'going', 'to', 'send', 'you', 'a', 'dm', '', 'please', 'follow', 'us', 'if', 'you', 'havent', 'already', '', 'eg']",neutral,0.0
1174,10/13/2017,@V6_FormaL Try doing a hard reset by pushing a pin in the little hole at the back! ^EG @V6_FormaL Try doing a hard reset by pushing a pin in the little hole at the back! ^EG,negative,@V6_FormaL Try doing a hard reset by pushing a pin in the little hole at the back! ^EG,10/13/2017,"['SCREEN_NAME', 'try', 'doing', 'a', 'hard', 'reset', 'by', 'pushing', 'a', 'pin', 'in', 'the', 'little', 'hole', 'at', 'the', 'back', '', 'eg', 'SCREEN_NAME', 'try', 'doing', 'a', 'hard', 'reset', 'by', 'pushing', 'a', 'pin', 'in', 'the', 'little', 'hole', 'at', 'the', 'back', '', 'eg']",negative,1.0
1175,10/13/2017,@JoseMourinhoUTD @PaulHollywood Just taking our slice first. ð https://t.co/URmCRVooeb @JoseMourinhoUTD @PaulHollywood Just taking our slice first. ð https://t.co/URmCRVooeb,neutral,@JoseMourinhoUTD @PaulHollywood Just taking our slice first. ð https://t.co/URmCRVooeb,10/13/2017,"['SCREEN_NAME', 'SCREEN_NAME', 'just', 'taking', 'our', 'slice', 'first', '', '', 'SCREEN_NAME', 'SCREEN_NAME', 'just', 'taking', 'our', 'slice', 'first', '', '']",neutral,1.0
1176,10/14/2017,"@sapeitos Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MK @sapeitos Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MK",positive,"@sapeitos Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MK",10/14/2017,"['SCREEN_NAME', 'hi', '', 'i', 'm', 'going', 'to', 'send', 'you', 'a', 'dm', '', 'please', 'follow', 'us', 'if', 'you', 'havent', 'already', '', 'mk', 'SCREEN_NAME', 'hi', '', 'i', 'm', 'going', 'to', 'send', 'you', 'a', 'dm', '', 'please', 'follow', 'us', 'if', 'you', 'havent', 'already', '', 'mk']",neutral,0.0
1177,10/17/2017,"@Onestep96 No, sorry. You'll need to pay in GBP. You can bypass this by buying GBP PSN vouchers from online retailers, though! ^DB @Onestep96 No, sorry. You'll need to pay in GBP. You can bypass this by buying GBP PSN vouchers from online retailers, though! ^DB",negative,"@Onestep96 No, sorry. You'll need to pay in GBP. You can bypass this by buying GBP PSN vouchers from online retailers, though! ^DB",10/17/2017,"['SCREEN_NAME', 'no', '', 'sorry', '', 'you', 'll', 'need', 'to', 'pay', 'in', 'gbp', '', 'you', 'can', 'bypass', 'this', 'by', 'buying', 'gbp', 'psn', 'vouchers', 'from', 'online', 'retailers', '', 'though', '', 'db', 'SCREEN_NAME', 'no', '', 'sorry', '', 'you', 'll', 'need', 'to', 'pay', 'in', 'gbp', '', 'you', 'can', 'bypass', 'this', 'by', 'buying', 'gbp', 'psn', 'vouchers', 'from', 'online', 'retailers', '', 'though', '', 'db']",neutral,0.0
1178,10/15/2017,@rpjohara2 Let us know when you get a response from them! ^MN @rpjohara2 Let us know when you get a response from them! ^MN,positive,@rpjohara2 Let us know when you get a response from them! ^MN,10/15/2017,"['SCREEN_NAME', 'let', 'us', 'know', 'when', 'you', 'get', 'a', 'response', 'from', 'them', '', 'mn', 'SCREEN_NAME', 'let', 'us', 'know', 'when', 'you', 'get', 'a', 'response', 'from', 'them', '', 'mn']",neutral,0.0
1179,10/15/2017,@AmusementDark Try going in Safe Mode selecting option 4. See https://t.co/D9hEO3Gfxw ^EG @AmusementDark Try going in Safe Mode selecting option 4. See https://t.co/D9hEO3Gfxw ^EG,neutral,@AmusementDark Try going in Safe Mode selecting option 4. See https://t.co/D9hEO3Gfxw ^EG,10/15/2017,"['SCREEN_NAME', 'try', 'going', 'in', 'safe', 'mode', 'selecting', 'option', '4', '', 'see', 'eg', 'SCREEN_NAME', 'try', 'going', 'in', 'safe', 'mode', 'selecting', 'option', '4', '', 'see', 'eg']",positive,0.0
1180,10/17/2017,"@YayBeards Hello there. Please follow us on Twitter and let us know once you do, so we can send you a DM. @YayBeards Hello there. Please follow us on Twitter and let us know once you do, so we can send you a DM.",neutral,"@YayBeards Hello there. Please follow us on Twitter and let us know once you do, so we can send you a DM.",10/17/2017,"['SCREEN_NAME', 'hello', 'there', '', 'please', 'follow', 'us', 'on', 'twitter', 'and', 'let', 'us', 'know', 'once', 'you', 'do', '', 'so', 'we', 'can', 'send', 'you', 'a', 'dm', '', 'SCREEN_NAME', 'hello', 'there', '', 'please', 'follow', 'us', 'on', 'twitter', 'and', 'let', 'us', 'know', 'once', 'you', 'do', '', 'so', 'we', 'can', 'send', 'you', 'a', 'dm', '']",neutral,1.0
1181,10/15/2017,"@dalekmasher69 Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN @dalekmasher69 Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN",positive,"@dalekmasher69 Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN",10/15/2017,"['SCREEN_NAME', 'hi', '', 'i', 'm', 'going', 'to', 'send', 'you', 'a', 'dm', '', 'please', 'follow', 'us', 'if', 'you', 'havent', 'already', '', 'mn', 'SCREEN_NAME', 'hi', '', 'i', 'm', 'going', 'to', 'send', 'you', 'a', 'dm', '', 'please', 'follow', 'us', 'if', 'you', 'havent', 'already', '', 'mn']",neutral,0.0
1182,10/15/2017,@TinyPurplePug Could you send me a screenshot? ^MN @TinyPurplePug Could you send me a screenshot? ^MN,neutral,@TinyPurplePug Could you send me a screenshot? ^MN,10/15/2017,"['SCREEN_NAME', 'could', 'you', 'send', 'me', 'a', 'screenshot', '', 'mn', 'SCREEN_NAME', 'could', 'you', 'send', 'me', 'a', 'screenshot', '', 'mn']",neutral,1.0
1183,10/16/2017,@aidyrob13 We advise contacting our support line by calling 0203 538 2665 for further help on this ^EG @aidyrob13 We advise contacting our support line by calling 0203 538 2665 for further help on this ^EG,neutral,@aidyrob13 We advise contacting our support line by calling 0203 538 2665 for further help on this ^EG,10/16/2017,"['SCREEN_NAME', 'we', 'advise', 'contacting', 'our', 'support', 'line', 'by', 'calling', '0203', '538', '2665', 'for', 'further', 'help', 'on', 'this', 'eg', 'SCREEN_NAME', 'we', 'advise', 'contacting', 'our', 'support', 'line', 'by', 'calling', '0203', '538', '2665', 'for', 'further', 'help', 'on', 'this', 'eg']",neutral,1.0
1184,10/15/2017,@thebro_feldkrm Alright! @thebro_feldkrm Alright!,positive,@thebro_feldkrm Alright!,10/15/2017,"['SCREEN_NAME', 'alright', '', 'SCREEN_NAME', 'alright', '']",neutral,0.0
1185,10/15/2017,@IamWicksie Have you tried doing this? https://t.co/1TcDHyBom0 ^MN @IamWicksie Have you tried doing this? https://t.co/1TcDHyBom0 ^MN,neutral,@IamWicksie Have you tried doing this? https://t.co/1TcDHyBom0 ^MN,10/15/2017,"['SCREEN_NAME', 'have', 'you', 'tried', 'doing', 'this', '', 'mn', 'SCREEN_NAME', 'have', 'you', 'tried', 'doing', 'this', '', 'mn']",neutral,1.0
1186,10/16/2017,"@Darkpain27 Hi there. We recommend that you to stay connected to the internet in order to sync your licenses and privileges, properly. @Darkpain27 Hi there. We recommend that you to stay connected to the internet in order to sync your licenses and privileges, properly.",positive,"@Darkpain27 Hi there. We recommend that you to stay connected to the internet in order to sync your licenses and privileges, properly.",10/16/2017,"['SCREEN_NAME', 'hi', 'there', '', 'we', 'recommend', 'that', 'you', 'to', 'stay', 'connected', 'to', 'the', 'internet', 'in', 'order', 'to', 'sync', 'your', 'licenses', 'and', 'privileges', '', 'properly', '', 'SCREEN_NAME', 'hi', 'there', '', 'we', 'recommend', 'that', 'you', 'to', 'stay', 'connected', 'to', 'the', 'internet', 'in', 'order', 'to', 'sync', 'your', 'licenses', 'and', 'privileges', '', 'properly', '']",neutral,0.0
1187,10/14/2017,@Tmckinnin Should work as well! ^MK @Tmckinnin Should work as well! ^MK,positive,@Tmckinnin Should work as well! ^MK,10/14/2017,"['SCREEN_NAME', 'should', 'work', 'as', 'well', '', 'mk', 'SCREEN_NAME', 'should', 'work', 'as', 'well', '', 'mk']",neutral,0.0
1188,10/17/2017,"@SectionBravo_ Sure we can help! Are you having some sort of issue with a game? Please provide us more details @SectionBravo_ Sure we can help! Are you having some sort of issue with a game? 
Please provide us more details",neutral,"@SectionBravo_ Sure we can help! Are you having some sort of issue with a game? 
Please provide us more details",10/17/2017,"['SCREEN_NAME', '', 'sure', 'we', 'can', 'help', '', 'are', 'you', 'having', 'some', 'sort', 'of', 'issue', 'with', 'a', 'game', '', 'please', 'provide', 'us', 'more', 'details', 'SCREEN_NAME', '', 'sure', 'we', 'can', 'help', '', 'are', 'you', 'having', 'some', 'sort', 'of', 'issue', 'with', 'a', 'game', '', 'please', 'provide', 'us', 'more', 'details']",neutral,1.0
1189,10/17/2017,@HarryEM97 Hi Harry! Please follow us via Twitter and let us know so we can send you a Direct message with further instructions. @HarryEM97 Hi Harry! Please follow us via Twitter and let us know so we can send you a Direct message with further instructions.,neutral,@HarryEM97 Hi Harry! Please follow us via Twitter and let us know so we can send you a Direct message with further instructions.,10/17/2017,"['SCREEN_NAME', 'hi', 'harry', '', 'please', 'follow', 'us', 'via', 'twitter', 'and', 'let', 'us', 'know', 'so', 'we', 'can', 'send', 'you', 'a', 'direct', 'message', 'with', 'further', 'instructions', '', 'SCREEN_NAME', 'hi', 'harry', '', 'please', 'follow', 'us', 'via', 'twitter', 'and', 'let', 'us', 'know', 'so', 'we', 'can', 'send', 'you', 'a', 'direct', 'message', 'with', 'further', 'instructions', '']",neutral,1.0
1190,10/17/2017,@MadCapsules Sorry for the delay. Are you still experiencing the same issue? @MadCapsules  Sorry for the delay. Are you still experiencing the same issue?,negative,@MadCapsules  Sorry for the delay. Are you still experiencing the same issue?,10/17/2017,"['SCREEN_NAME', 'sorry', 'for', 'the', 'delay', '', 'are', 'you', 'still', 'experiencing', 'the', 'same', 'issue', '', 'SCREEN_NAME', 'sorry', 'for', 'the', 'delay', '', 'are', 'you', 'still', 'experiencing', 'the', 'same', 'issue', '']",negative,1.0
1191,10/17/2017,@Mrsladybirdface Happy gaming! ^EG @Mrsladybirdface Happy gaming! ^EG,positive,@Mrsladybirdface Happy gaming! ^EG,10/17/2017,"['SCREEN_NAME', 'happy', 'gaming', '', 'eg', 'SCREEN_NAME', 'happy', 'gaming', '', 'eg']",positive,1.0
1192,10/17/2017,"@MOWORLD_34 This is not possible I am afraid, only if it is a disc game you could of course hide the disc ^ES @MOWORLD_34 This is not possible I am afraid, only if it is a disc game you could of course hide the disc ^ES",negative,"@MOWORLD_34 This is not possible I am afraid, only if it is a disc game you could of course hide the disc ^ES",10/17/2017,"['SCREEN_NAME', 'this', 'is', 'not', 'possible', 'i', 'am', 'afraid', '', 'only', 'if', 'it', 'is', 'a', 'disc', 'game', 'you', 'could', 'of', 'course', 'hide', 'the', 'disc', 'es', 'SCREEN_NAME', 'this', 'is', 'not', 'possible', 'i', 'am', 'afraid', '', 'only', 'if', 'it', 'is', 'a', 'disc', 'game', 'you', 'could', 'of', 'course', 'hide', 'the', 'disc', 'es']",negative,1.0
1193,10/14/2017,@MartinBWATP Morning! Just set you a DM. ^MK @MartinBWATP Morning! Just set you a DM. ^MK,positive,@MartinBWATP Morning! Just set you a DM. ^MK,10/14/2017,"['SCREEN_NAME', 'morning', '', 'just', 'set', 'you', 'a', 'dm', '', 'mk', 'SCREEN_NAME', 'morning', '', 'just', 'set', 'you', 'a', 'dm', '', 'mk']",neutral,0.0
1194,10/16/2017,@Stanno_ Hey! What happens when you try to sign in? ^ES @Stanno_ Hey! What happens when you try to sign in? ^ES,neutral,@Stanno_ Hey! What happens when you try to sign in? ^ES,10/16/2017,"['SCREEN_NAME', '', 'hey', '', 'what', 'happens', 'when', 'you', 'try', 'to', 'sign', 'in', '', 'es', 'SCREEN_NAME', '', 'hey', '', 'what', 'happens', 'when', 'you', 'try', 'to', 'sign', 'in', '', 'es']",neutral,1.0
1195,10/14/2017,@LowellYuki Hi there. Glad to hear that is working now. Let us know if there's anything we can lend a hand with! @LowellYuki Hi there. Glad to hear that is working now. Let us know if there's anything we can lend a hand with!,positive,@LowellYuki Hi there. Glad to hear that is working now. Let us know if there's anything we can lend a hand with!,10/14/2017,"['SCREEN_NAME', 'hi', 'there', '', 'glad', 'to', 'hear', 'that', 'is', 'working', 'now', '', 'let', 'us', 'know', 'if', 'there', 's', 'anything', 'we', 'can', 'lend', 'a', 'hand', 'with', '', 'SCREEN_NAME', 'hi', 'there', '', 'glad', 'to', 'hear', 'that', 'is', 'working', 'now', '', 'let', 'us', 'know', 'if', 'there', 's', 'anything', 'we', 'can', 'lend', 'a', 'hand', 'with', '']",positive,1.0
1196,10/14/2017,@RealDaveColella Please try Restore Licenses to refresh your purchases: https://t.co/WATnmgS37Z @RealDaveColella Please try Restore Licenses to refresh your purchases: https://t.co/WATnmgS37Z,neutral,@RealDaveColella Please try Restore Licenses to refresh your purchases: https://t.co/WATnmgS37Z,10/14/2017,"['SCREEN_NAME', 'please', 'try', 'restore', 'licenses', 'to', 'refresh', 'your', 'purchases', 'SCREEN_NAME', 'please', 'try', 'restore', 'licenses', 'to', 'refresh', 'your', 'purchases']",neutral,1.0
1197,10/17/2017,"@MCHolliday91 Hey! I am sorry to hear this, can you make sure it is clear of dirt and not too close to any objects? ^ES @MCHolliday91 Hey! I am sorry to hear this, can you make sure it is clear of dirt and not too close to any objects? ^ES",negative,"@MCHolliday91 Hey! I am sorry to hear this, can you make sure it is clear of dirt and not too close to any objects? ^ES",10/17/2017,"['SCREEN_NAME', 'hey', '', 'i', 'am', 'sorry', 'to', 'hear', 'this', '', 'can', 'you', 'make', 'sure', 'it', 'is', 'clear', 'of', 'dirt', 'and', 'not', 'too', 'close', 'to', 'any', 'objects', '', 'es', 'SCREEN_NAME', 'hey', '', 'i', 'am', 'sorry', 'to', 'hear', 'this', '', 'can', 'you', 'make', 'sure', 'it', 'is', 'clear', 'of', 'dirt', 'and', 'not', 'too', 'close', 'to', 'any', 'objects', '', 'es']",neutral,0.0
1198,10/15/2017,"@Blvckedout Glad to give you more info! These steps will improve your network connectivity: https://t.co/ZTQiswJ84L @Blvckedout Glad to give you more info! These steps will improve your network connectivity: 
https://t.co/ZTQiswJ84L",neutral,"@Blvckedout Glad to give you more info! These steps will improve your network connectivity: 
https://t.co/ZTQiswJ84L",10/15/2017,"['SCREEN_NAME', 'glad', 'to', 'give', 'you', 'more', 'info', '', 'these', 'steps', 'will', 'improve', 'your', 'network', 'connectivity', 'SCREEN_NAME', 'glad', 'to', 'give', 'you', 'more', 'info', '', 'these', 'steps', 'will', 'improve', 'your', 'network', 'connectivity']",positive,0.0
1199,10/14/2017,@dejitankbeast We will get back in touch with you by e-mail as soon as it is sorted. Thanks for your patience! ^MN @dejitankbeast We will get back in touch with you by e-mail as soon as it is sorted. Thanks for your patience! ^MN,positive,@dejitankbeast We will get back in touch with you by e-mail as soon as it is sorted. Thanks for your patience! ^MN,10/14/2017,"['SCREEN_NAME', 'we', 'will', 'get', 'back', 'in', 'touch', 'with', 'you', 'by', 'e', 'mail', 'as', 'soon', 'as', 'it', 'is', 'sorted', '', 'thanks', 'for', 'your', 'patience', '', 'mn', 'SCREEN_NAME', 'we', 'will', 'get', 'back', 'in', 'touch', 'with', 'you', 'by', 'e', 'mail', 'as', 'soon', 'as', 'it', 'is', 'sorted', '', 'thanks', 'for', 'your', 'patience', '', 'mn']",neutral,0.0
1200,10/16/2017,@bainbridge_sam I am sorry to hear this! Can you controller connect in safe mode? See https://t.co/D9hEO3Gfxw ^ES @bainbridge_sam I am sorry to hear this! Can you controller connect in safe mode? See https://t.co/D9hEO3Gfxw ^ES,neutral,@bainbridge_sam I am sorry to hear this! Can you controller connect in safe mode? See https://t.co/D9hEO3Gfxw ^ES,10/16/2017,"['SCREEN_NAME', 'i', 'am', 'sorry', 'to', 'hear', 'this', '', 'can', 'you', 'controller', 'connect', 'in', 'safe', 'mode', '', 'see', 'es', 'SCREEN_NAME', 'i', 'am', 'sorry', 'to', 'hear', 'this', '', 'can', 'you', 'controller', 'connect', 'in', 'safe', 'mode', '', 'see', 'es']",neutral,1.0
1201,10/15/2017,@imquitegood Is it giving you the little mobile phone icon on your status to show that you are available on another device? ^MN @imquitegood Is it giving you the little mobile phone icon on your status to show that you are available on another device? ^MN,neutral,@imquitegood Is it giving you the little mobile phone icon on your status to show that you are available on another device? ^MN,10/15/2017,"['SCREEN_NAME', 'is', 'it', 'giving', 'you', 'the', 'little', 'mobile', 'phone', 'icon', 'on', 'your', 'status', 'to', 'show', 'that', 'you', 'are', 'available', 'on', 'another', 'device', '', 'mn', 'SCREEN_NAME', 'is', 'it', 'giving', 'you', 'the', 'little', 'mobile', 'phone', 'icon', 'on', 'your', 'status', 'to', 'show', 'that', 'you', 'are', 'available', 'on', 'another', 'device', '', 'mn']",neutral,1.0
1202,10/14/2017,"@incredibizzle Happy to help! Restore Licenses to refresh your privileges and try again: https://t.co/zuLywYEkUE @incredibizzle Happy to help! Restore Licenses to refresh your privileges and try again:
https://t.co/zuLywYEkUE",positive,"@incredibizzle Happy to help! Restore Licenses to refresh your privileges and try again:
https://t.co/zuLywYEkUE",10/14/2017,"['SCREEN_NAME', 'happy', 'to', 'help', '', 'restore', 'licenses', 'to', 'refresh', 'your', 'privileges', 'and', 'try', 'again', 'SCREEN_NAME', 'happy', 'to', 'help', '', 'restore', 'licenses', 'to', 'refresh', 'your', 'privileges', 'and', 'try', 'again']",positive,1.0
1203,10/13/2017,@lydevehen Hi there! I'm going to send you a DM. Please follow us if you haven't already. ^EG @lydevehen Hi there! I'm going to send you a DM. Please follow us if you haven't already. ^EG,positive,@lydevehen Hi there! I'm going to send you a DM. Please follow us if you haven't already. ^EG,10/13/2017,"['SCREEN_NAME', 'hi', 'there', '', 'i', 'm', 'going', 'to', 'send', 'you', 'a', 'dm', '', 'please', 'follow', 'us', 'if', 'you', 'havent', 'already', '', 'eg', 'SCREEN_NAME', 'hi', 'there', '', 'i', 'm', 'going', 'to', 'send', 'you', 'a', 'dm', '', 'please', 'follow', 'us', 'if', 'you', 'havent', 'already', '', 'eg']",neutral,0.0
1204,10/15/2017,"@soleful_n Thank you for that, and does this occur on any other device using Vue including our site? https://t.co/JHSOx6041q @soleful_n Thank you for that, and does this occur on any other device using Vue including our site? https://t.co/JHSOx6041q",neutral,"@soleful_n Thank you for that, and does this occur on any other device using Vue including our site? https://t.co/JHSOx6041q",10/15/2017,"['SCREEN_NAME', 'thank', 'you', 'for', 'that', '', 'and', 'does', 'this', 'occur', 'on', 'any', 'other', 'device', 'using', 'vue', 'including', 'our', 'site', '', 'SCREEN_NAME', 'thank', 'you', 'for', 'that', '', 'and', 'does', 'this', 'occur', 'on', 'any', 'other', 'device', 'using', 'vue', 'including', 'our', 'site', '']",negative,0.0
1205,10/15/2017,@Weasley_Wannabe Hi there! We advise checking this via our blog and forum. See https://t.co/d7XL8q7u81 for further info ^EG @Weasley_Wannabe Hi there! We advise checking this via our blog and forum. See https://t.co/d7XL8q7u81 for further info ^EG,neutral,@Weasley_Wannabe Hi there! We advise checking this via our blog and forum. See https://t.co/d7XL8q7u81 for further info ^EG,10/15/2017,"['SCREEN_NAME', 'hi', 'there', '', 'we', 'advise', 'checking', 'this', 'via', 'our', 'blog', 'and', 'forum', '', 'see', 'for', 'further', 'info', 'eg', 'SCREEN_NAME', 'hi', 'there', '', 'we', 'advise', 'checking', 'this', 'via', 'our', 'blog', 'and', 'forum', '', 'see', 'for', 'further', 'info', 'eg']",neutral,1.0
1206,10/14/2017,"@benprice5678 Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MK @PlayStationUK @benprice5678 Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MK @PlayStationUK",positive,"@benprice5678 Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MK @PlayStationUK",10/14/2017,"['SCREEN_NAME', 'hi', '', 'i', 'm', 'going', 'to', 'send', 'you', 'a', 'dm', '', 'please', 'follow', 'us', 'if', 'you', 'havent', 'already', '', 'mk', 'SCREEN_NAME', 'SCREEN_NAME', 'hi', '', 'i', 'm', 'going', 'to', 'send', 'you', 'a', 'dm', '', 'please', 'follow', 'us', 'if', 'you', 'havent', 'already', '', 'mk', 'SCREEN_NAME']",neutral,0.0
1207,10/14/2017,@TheRealHatty We'll do our best! What's the game and which console? ^MK @TheRealHatty We'll do our best! What's the game and which console? ^MK,positive,@TheRealHatty We'll do our best! What's the game and which console? ^MK,10/14/2017,"['SCREEN_NAME', 'we', 'll', 'do', 'our', 'best', '', 'what', 's', 'the', 'game', 'and', 'which', 'console', '', 'mk', 'SCREEN_NAME', 'we', 'll', 'do', 'our', 'best', '', 'what', 's', 'the', 'game', 'and', 'which', 'console', '', 'mk']",positive,1.0
1208,10/16/2017,@StgnatsHill Can you check your NAT type to make sure the connection is as it should be? ^ES @StgnatsHill Can you check your NAT type to make sure the connection is as it should be? ^ES,neutral,@StgnatsHill Can you check your NAT type to make sure the connection is as it should be? ^ES,10/16/2017,"['SCREEN_NAME', 'can', 'you', 'check', 'your', 'nat', 'type', 'to', 'make', 'sure', 'the', 'connection', 'is', 'as', 'it', 'should', 'be', '', 'es', 'SCREEN_NAME', 'can', 'you', 'check', 'your', 'nat', 'type', 'to', 'make', 'sure', 'the', 'connection', 'is', 'as', 'it', 'should', 'be', '', 'es']",positive,0.0
1209,10/14/2017,@TomkiQ1 What happens when you try to download or stream it? ^MN @TomkiQ1 What happens when you try to download or stream it? ^MN,neutral,@TomkiQ1 What happens when you try to download or stream it? ^MN,10/14/2017,"['SCREEN_NAME', 'what', 'happens', 'when', 'you', 'try', 'to', 'download', 'or', 'stream', 'it', '', 'mn', 'SCREEN_NAME', 'what', 'happens', 'when', 'you', 'try', 'to', 'download', 'or', 'stream', 'it', '', 'mn']",neutral,1.0
1210,10/15/2017,@FIhhz Is your game a disc or a digital copy? @FIhhz Is your game a disc or a digital copy?,neutral,@FIhhz Is your game a disc or a digital copy?,10/15/2017,"['SCREEN_NAME', 'is', 'your', 'game', 'a', 'disc', 'or', 'a', 'digital', 'copy', '', 'SCREEN_NAME', 'is', 'your', 'game', 'a', 'disc', 'or', 'a', 'digital', 'copy', '']",negative,0.0
1211,10/13/2017,@Will45647224 Hi there! Do you get a specific error code/message? ^EG @Will45647224 Hi there! Do you get a specific error code/message? ^EG,negative,@Will45647224 Hi there! Do you get a specific error code/message? ^EG,10/13/2017,"['SCREEN_NAME', 'hi', 'there', '', 'do', 'you', 'get', 'a', 'specific', 'error', 'codemessage', '', 'eg', 'SCREEN_NAME', 'hi', 'there', '', 'do', 'you', 'get', 'a', 'specific', 'error', 'codemessage', '', 'eg']",neutral,0.0
1212,10/16/2017,@uhfotis Please follow us via Twitter and let us know so we can send you a DM with further instructions. Thanks! @uhfotis Please follow us via Twitter and let us know so we can send you a DM with further instructions. Thanks!,positive,@uhfotis Please follow us via Twitter and let us know so we can send you a DM with further instructions. Thanks!,10/16/2017,"['SCREEN_NAME', 'please', 'follow', 'us', 'via', 'twitter', 'and', 'let', 'us', 'know', 'so', 'we', 'can', 'send', 'you', 'a', 'dm', 'with', 'further', 'instructions', '', 'thanks', '', 'SCREEN_NAME', 'please', 'follow', 'us', 'via', 'twitter', 'and', 'let', 'us', 'know', 'so', 'we', 'can', 'send', 'you', 'a', 'dm', 'with', 'further', 'instructions', '', 'thanks', '']",neutral,0.0
1213,10/14/2017,@Panayiotis1908 Sorry to hear that! Did you try to go to Settings > PSN > Restore Licenses? ^MK @Panayiotis1908 Sorry to hear that! Did you try to go to Settings > PSN > Restore Licenses? ^MK,negative,@Panayiotis1908 Sorry to hear that! Did you try to go to Settings > PSN > Restore Licenses? ^MK,10/14/2017,"['SCREEN_NAME', 'sorry', 'to', 'hear', 'that', '', 'did', 'you', 'try', 'to', 'go', 'to', 'settings', '', 'psn', '', 'restore', 'licenses', '', 'mk', 'SCREEN_NAME', 'sorry', 'to', 'hear', 'that', '', 'did', 'you', 'try', 'to', 'go', 'to', 'settings', '', 'psn', '', 'restore', 'licenses', '', 'mk']",negative,1.0
1214,10/15/2017,"@abb2727 To purchase games from the US store you would need a US account, and US billing information. ^MN @abb2727 To purchase games from the US store you would need a US account, and US billing information. ^MN",neutral,"@abb2727 To purchase games from the US store you would need a US account, and US billing information. ^MN",10/15/2017,"['SCREEN_NAME', 'to', 'purchase', 'games', 'from', 'the', 'us', 'store', 'you', 'would', 'need', 'a', 'us', 'account', '', 'and', 'us', 'billing', 'information', '', 'mn', 'SCREEN_NAME', 'to', 'purchase', 'games', 'from', 'the', 'us', 'store', 'you', 'would', 'need', 'a', 'us', 'account', '', 'and', 'us', 'billing', 'information', '', 'mn']",neutral,1.0
1215,10/15/2017,@NoorObeidat98 Have you tried using the Official PlayStation USB cable to pair the controller? ^MN @NoorObeidat98 Have you tried using the Official PlayStation USB cable to pair the controller? ^MN,negative,@NoorObeidat98 Have you tried using the Official PlayStation USB cable to pair the controller? ^MN,10/15/2017,"['SCREEN_NAME', 'have', 'you', 'tried', 'using', 'the', 'official', 'playstation', 'usb', 'cable', 'to', 'pair', 'the', 'controller', '', 'mn', 'SCREEN_NAME', 'have', 'you', 'tried', 'using', 'the', 'official', 'playstation', 'usb', 'cable', 'to', 'pair', 'the', 'controller', '', 'mn']",neutral,0.0
1216,10/16/2017,@jamie_grange Please update your privacy settings to prevent other users sending unwarranted friend requests. https://t.co/lioVdjhFml @jamie_grange Please update your privacy settings to prevent other users sending unwarranted friend requests. https://t.co/lioVdjhFml,neutral,@jamie_grange Please update your privacy settings to prevent other users sending unwarranted friend requests. https://t.co/lioVdjhFml,10/16/2017,"['SCREEN_NAME', 'please', 'update', 'your', 'privacy', 'settings', 'to', 'prevent', 'other', 'users', 'sending', 'unwarranted', 'friend', 'requests', '', 'SCREEN_NAME', 'please', 'update', 'your', 'privacy', 'settings', 'to', 'prevent', 'other', 'users', 'sending', 'unwarranted', 'friend', 'requests', '']",negative,0.0
