GUID,Date (EST),URL,Contents,Author,Name,Country,State/Region,City/Urban Area,Category,Emotion,Source,Gender,Posts,Followers,Following,Post Title,Post Type,Image URL,Brand
1037076281500868609,9/4/2018,http://twitter.com/shahfahadz/status/1037076281500868609,"TechBite: ""Sony adds 'Bloodborne' to PlayStation Now's game streaming lineup"" https://t.co/UC9ikZ3EOy #ITishNews",@shahfahadz,Fahad M. Siddique,United Arab Emirates,Dubay,Dubai,Neutral,Neutral,Twitter,M,61796,398,901,"TechBite: ""Sony adds 'Bloodborne' to PlayStation Now's game streaming lineup"" https://t.co/UC9ikZ3EOy #ITishNews",Tweet,,
1036629751656599554,9/3/2018,http://twitter.com/AskPS_UK/status/1036629751656599554,@by_KPi Hello! What is the issue? Please give us as much information as you can so that we can assist. ^DB,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,316230,115937,23,@by_KPi Hello! What is the issue? Please give us as much information as you can so that we can assist. ^DB,Reply,,
1038082703155974145,9/7/2018,http://twitter.com/AskPS_UK/status/1038082703155974145,@Linzi_ar Hi! Sorry to hear that! Can you try resetting your password on a different web browser and internet connection and let us know how you get on? ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Neutral,Twitter,,318419,116527,23,@Linzi_ar Hi! Sorry to hear that! Can you try resetting your password on a different web browser and internet connection and let us know how you get on? ^MM,Reply,,
1038042362990276608,9/7/2018,http://twitter.com/AskPS_UK/status/1038042362990276608,"@dasgoodshitbrah Have you made sure to check out the two expansions to add the licenses to your account? Go here to do that: Curse of Osiris: https://t.co/1sDSLwBlCe, Warmind: https://t.co/U5klkRsPVQ ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,318278,116492,23,"@dasgoodshitbrah Have you made sure to check out the two expansions to add the licenses to your account? Go here to do that: Curse of Osiris: https://t.co/1sDSLwBlCe, Warmind: https://t.co/U5klkRsPVQ ^DB",Reply,,
1037066544327614470,9/4/2018,http://twitter.com/fixthemeta/status/1037066544327614470,PlayStation Now More Titles Join the Lineup https://t.co/r45S4V28IW #news #gaming #PSNow #PlayStation #PS4 #PS4Pro,@fixthemeta,Fix The Meta,United States of America,New York,New York,Neutral,Neutral,Twitter,,4266,258,209,PlayStation Now More Titles Join the Lineup https://t.co/r45S4V28IW #news #gaming #PSNow #PlayStation #PS4 #PS4Pro,Tweet,,
1037364707806593025,9/5/2018,http://twitter.com/AskPS_UK/status/1037364707806593025,"@arnaucb7 Hi there, sorry to hear that! I'll send you a DM about this. Please follow us if you haven't already, so that I'll be able to send it. ^GA",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,317336,116246,23,"@arnaucb7 Hi there, sorry to hear that! I'll send you a DM about this. Please follow us if you haven't already, so that I'll be able to send it. ^GA",Reply,,
1037544110557671425,9/5/2018,http://twitter.com/AskPlayStation/status/1037544110557671425,@LwClutch32 We are glad to read the issue is now fixed. Happy gaming.,@AskPlayStation,Ask PlayStation,,,,Positive,Joy,Twitter,,831984,1355612,3130,@LwClutch32 We are glad to read the issue is now fixed. Happy gaming.,Reply,,
1036654831883231232,9/3/2018,http://twitter.com/AskPS_UK/status/1036654831883231232,@Harper390 We have a handy guide on a remote deactivation here: https://t.co/XvnroqCjjB. ^NL,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,316298,115948,23,@Harper390 We have a handy guide on a remote deactivation here: https://t.co/XvnroqCjjB. ^NL,Reply,,
1037055882989903874,9/4/2018,http://twitter.com/AskPS_UK/status/1037055882989903874,"@nersangti Hello! I'm afraid we only provide digital content on the Store. If you want a disc, you will need to go to a local retailer. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Neutral,Twitter,,316936,116116,23,"@nersangti Hello! I'm afraid we only provide digital content on the Store. If you want a disc, you will need to go to a local retailer. ^DB",Reply,,
1038154971408154625,9/7/2018,http://twitter.com/AskPS_UK/status/1038154971408154625,@ireally36477048 Hi! Sorry to hear that! Was it a digital or physical copy you purchased? ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,318711,116622,23,@ireally36477048 Hi! Sorry to hear that! Was it a digital or physical copy you purchased? ^MM,Reply,,
1037467016142249986,9/5/2018,http://twitter.com/AskPlayStation/status/1037467016142249986,"@Bhainsy Hello, glad to assist you! For refund info, please check the following link: https://t.co/MInrgZSl48",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,831884,1355573,3130,"@Bhainsy Hello, glad to assist you! For refund info, please check the following link: https://t.co/MInrgZSl48",Reply,,
1038421435558096896,9/8/2018,http://twitter.com/AskPS_UK/status/1038421435558096896,@Simonb27 Ok. Can you tell us the CUSA code of the disc? This will be on the front of the disc. ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,319029,116721,23,@Simonb27 Ok. Can you tell us the CUSA code of the disc? This will be on the front of the disc. ^MM,Reply,,
1037924523822247936,9/7/2018,http://twitter.com/softstuffc/status/1037924523822247936,You Can Now Play Bloodborne on PC Thanks to PlayStation Now https://t.co/QLEmcMLdp7 #ps4,@softstuffc,Softstuff,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,47716,165,176,You Can Now Play Bloodborne on PC Thanks to PlayStation Now https://t.co/QLEmcMLdp7 #ps4,Tweet,,
1035860157962612736,9/1/2018,http://twitter.com/AskPS_UK/status/1035860157962612736,@sonictrinatron Hello! Have you used the USB cable provided with the controller and tested both USB ports on the console? ^AS,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,315057,115671,23,@sonictrinatron Hello! Have you used the USB cable provided with the controller and tested both USB ports on the console? ^AS,Reply,,
1037092393743511557,9/4/2018,http://twitter.com/AskPS_UK/status/1037092393743511557,"@salixgraphic OK, it could be that our database doesn't have the right info for your console. Follow us on Twitter, let us know and we'll take your serial number to check it. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Unclassified,Twitter,,317055,116151,23,"@salixgraphic OK, it could be that our database doesn't have the right info for your console. Follow us on Twitter, let us know and we'll take your serial number to check it. ^DB",Reply,,
1038596725651460096,9/8/2018,http://twitter.com/C1978Cliff/status/1038596725651460096,Might actually post gameplay of @PlayStation now no one else is 🤔😂😂😂😂😂,@C1978Cliff,Stubloke,United Kingdom,,,Positive,Unclassified,Twitter,,2765,22,119,Might actually post gameplay of @PlayStation now no one else is 🤔😂😂😂😂😂,Tweet,,
1036074871233622016,9/1/2018,http://twitter.com/AskPlayStation/status/1036074871233622016,"@brandonb2728 Hello, Brandon. Please check the following article on how to add funds to your child account from the adult account: https://t.co/jeNb059qga",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,830610,1354717,3131,"@brandonb2728 Hello, Brandon. Please check the following article on how to add funds to your child account from the adult account: https://t.co/jeNb059qga",Reply,,
1037024748365119489,9/4/2018,http://twitter.com/AskPS_UK/status/1037024748365119489,@stephencambers Hi there! Download speed can vary across devices. You can make it the best it can be using this tool: https://t.co/5icg9ywSJG. Let us know how you get on! ^GA,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Neutral,Twitter,,316855,116091,23,@stephencambers Hi there! Download speed can vary across devices. You can make it the best it can be using this tool: https://t.co/5icg9ywSJG. Let us know how you get on! ^GA,Reply,,
1037723521487724545,9/6/2018,http://twitter.com/AskPlayStation/status/1037723521487724545,@YungBricks187 Strange! What console are you using? What error message or error code do you see?,@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,832085,1355716,3128,@YungBricks187 Strange! What console are you using? What error message or error code do you see?,Reply,,
1037699266247118848,9/6/2018,http://twitter.com/NESbot_feed/status/1037699266247118848,Would you subscribe to PSNow if you could use it on the Switch? https://t.co/CXX6TT5eyR,@NESbot_feed,NESbot,,,,Neutral,Neutral,Twitter,,164826,6600,13,"Would you subscribe to PSNow if you could use it on the Switch?
https://t.co/CXX6TT5eyR",Tweet,,
1036719823382880258,9/3/2018,http://twitter.com/arthur_feldmn/status/1036719823382880258,@PlayStation Now make a new playstation all stars battle royale w/ him in it https://t.co/oQ6rSGokVh,@arthur_feldmn,Arthur Feldman,,,,Neutral,Neutral,Twitter,M,1328,54,126,@PlayStation Now make a new playstation all stars battle royale w/ him in it https://t.co/oQ6rSGokVh,Reply,,
1038602404583890944,9/8/2018,http://twitter.com/AskPlayStation/status/1038602404583890944,"@Nicolas41338175 We are glad tro clarify. For refund info, please check the following link: https://t.co/MInrgZSl48",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,832970,1357186,3126,"@Nicolas41338175 We are glad tro clarify. For refund info, please check the following link: https://t.co/MInrgZSl48",Reply,,
1037785213332533248,9/6/2018,http://twitter.com/AskPlayStation/status/1037785213332533248,"@KingKennyGreen For billing issues, please follow the steps in the next link: https://t.co/7atHEqJw8n",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,832204,1355766,3128,"@KingKennyGreen For billing issues, please follow the steps in the next link: https://t.co/7atHEqJw8n",Reply,,
1036360611184160768,9/2/2018,http://twitter.com/AskPS_UK/status/1036360611184160768,"@cjmurphyXx It would make most sense to attempt Option 7 from Safe Mode as previously suggested, as this may fix the error. We can't guarantee compatability of any HDDs as we don't have any officially licensed for use with the console. ^AS",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,315977,115863,23,"@cjmurphyXx It would make most sense to attempt Option 7 from Safe Mode as previously suggested, as this may fix the error. We can't guarantee compatability of any HDDs as we don't have any officially licensed for use with the console. ^AS",Reply,,
1038475998210220032,9/8/2018,http://twitter.com/AskPlayStation/status/1038475998210220032,@LittleSamTweets Hi Samuel. Could you be so kind and provide us the reason why you need to contact support? Let us know if we can assist you with something.,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,832832,1356915,3127,"@LittleSamTweets Hi Samuel. Could you be so kind and provide us the reason why you need to contact support? 

Let us know if we can assist you with something.",Reply,,
1037727659814543360,9/6/2018,http://twitter.com/AskPS_UK/status/1037727659814543360,"@CatherineLeigh5 Hello, sorry to hear that! Is this the only game where this happens? ^NL",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Sadness,Twitter,,317821,116377,23,"@CatherineLeigh5 Hello, sorry to hear that! Is this the only game where this happens? ^NL",Reply,,
1037777299687526400,9/6/2018,http://twitter.com/AskPS_UK/status/1037777299687526400,"@HailNemesis Hello! There hasn't been issues with valid codes. Is this a preorder bonus code for Spiderman? If so, could you please attempt redeeming the code tomorrow when the game is released? ^AS",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,317963,116417,23,"@HailNemesis Hello! There hasn't been issues with valid codes. Is this a preorder bonus code for Spiderman? If so, could you please attempt redeeming the code tomorrow when the game is released? ^AS",Reply,,
1038546620059672577,9/8/2018,http://twitter.com/AskPS_UK/status/1038546620059672577,@AliiiiNawaf Hello! You need to boot into Safe Mode manually and update via Option 3 (USB). Instructions here: https://t.co/vecpA6wnaQ ^DB,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,319495,116802,23,@AliiiiNawaf Hello! You need to boot into Safe Mode manually and update via Option 3 (USB). Instructions here: https://t.co/vecpA6wnaQ ^DB,Reply,,
1035930573536194560,9/1/2018,http://twitter.com/AskPS_UK/status/1035930573536194560,@ConnorJA_ Please try on another internet connection or web browser and let us know if the same error comes up. ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,315243,115711,23,@ConnorJA_ Please try on another internet connection or web browser and let us know if the same error comes up. ^MM,Tweet,,
1035941906398826496,9/1/2018,http://twitter.com/AskPS_UK/status/1035941906398826496,@Legion_Steve Ok. Does the same error come up while on another internet connection? As payments are working on your console the issue isn't likely to be your PSN account. ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,315285,115718,23,@Legion_Steve Ok. Does the same error come up while on another internet connection? As payments are working on your console the issue isn't likely to be your PSN account. ^MM,Reply,,
1036925847440187392,9/4/2018,http://twitter.com/AskPS_UK/status/1036925847440187392,@GameSinic I'm afraid this is not possible. ^NL,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Fear,Twitter,,316626,116034,23,@GameSinic I'm afraid this is not possible. ^NL,Reply,,
1038421887355969538,9/8/2018,http://twitter.com/AskPS_UK/status/1038421887355969538,"@KristianRigg Hi! Sorry to hear that! Can you check your transaction history to see if it was a different purchase that came out? If it's not there, then it may be on another account: https://t.co/rTUEr01VDL ^MM",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,319031,116722,23,"@KristianRigg Hi! Sorry to hear that! Can you check your transaction history to see if it was a different purchase that came out? If it's not there, then it may be on another account: https://t.co/rTUEr01VDL ^MM",Reply,,
1038421294210052097,9/8/2018,http://twitter.com/AskPS_UK/status/1038421294210052097,"@AnythingLFC_ Hello! I'm afraid we can't give you support unless you let us know what the issue is. Can you tell us your problem first of all? Provide as much detail as you can, apart from giving us any account information. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,319028,116721,23,"@AnythingLFC_ Hello! I'm afraid we can't give you support unless you let us know what the issue is. Can you tell us your problem first of all? Provide as much detail as you can, apart from giving us any account information. ^DB",Reply,,
1037108317288587265,9/4/2018,http://twitter.com/colateral99/status/1037108317288587265,Sony adds 'Bloodborne' to PlayStation Now's game streaming lineup https://t.co/gC3AqH3YQR vía @Inoreader,@colateral99,Co-lateral,France,,,Neutral,Neutral,Twitter,,69,4,11,Sony adds 'Bloodborne' to PlayStation Now's game streaming lineup https://t.co/gC3AqH3YQR vía @Inoreader,Tweet,,
1038057515047682048,9/7/2018,http://twitter.com/AskPS_UK/status/1038057515047682048,"@deans6571 Hello! First, you need to make either of the consoles Primary for both of your accounts - this will allow you to see and download the game. Once this is done, you'll be able to play the game on the Primary console in question. ^NL",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Unclassified,Twitter,,318307,116501,23,"@deans6571 Hello! First, you need to make either of the consoles Primary for both of your accounts - this will allow you to see and download the game. Once this is done, you'll be able to play the game on the Primary console in question. ^NL",Reply,,
1036310114528059392,9/2/2018,http://twitter.com/AskPS_UK/status/1036310114528059392,"@Oliver24173170 We can't waive this fee, I'm afraid. You either need to get a new HDD, or have the console repaired, as we've advised already. If you can't get a new HDD, it'll have to be repaired, or you can buy a new console as well. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,315857,115845,23,"@Oliver24173170 We can't waive this fee, I'm afraid. You either need to get a new HDD, or have the console repaired, as we've advised already. If you can't get a new HDD, it'll have to be repaired, or you can buy a new console as well. ^DB",Reply,,
1037706489069293568,9/6/2018,http://twitter.com/AskPlayStation/status/1037706489069293568,"@robinvDjk Hi there! Sure we can assist! For refund info, please check the following link: https://t.co/MInrgZSl48",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,832063,1355692,3128,"@robinvDjk Hi there! Sure we can assist! For refund info, please check the following link: https://t.co/MInrgZSl48",Reply,,
1037742942578991105,9/6/2018,http://twitter.com/AskPlayStation/status/1037742942578991105,@KYCLOUT Sorry to hear that. You will receive an email with the details of the ban/suspension: https://t.co/2CpHxuUKRB Make sure to check your spam/junk folder.,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,832121,1355719,3128,@KYCLOUT Sorry to hear that. You will receive an email with the details of the ban/suspension: https://t.co/2CpHxuUKRB Make sure to check your spam/junk folder.,Reply,,
1036641172935127041,9/3/2018,http://twitter.com/AskPS_UK/status/1036641172935127041,@7amado01 I'm afraid this is not information we can disclose. ^NL,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Fear,Twitter,,316264,115942,23,@7amado01 I'm afraid this is not information we can disclose. ^NL,Tweet,,
1037415037961478144,9/5/2018,http://twitter.com/AskPlayStation/status/1037415037961478144,"@LosDreamss Hi there. Please make sure you are following us, so we can assist you better via a Direct Message.",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,831811,1355543,3130,"@LosDreamss Hi there. Please make sure you are following us, so we can assist you better via a Direct Message.",Reply,,
1036831779401945088,9/4/2018,http://twitter.com/AskPlayStation/status/1036831779401945088,"@Evan_Moctezuma Due to security reasons, we can not access to your personal information via Twitter, the best option is to contact with the support from your region.",@AskPlayStation,Ask PlayStation,,,,Positive,Anger,Twitter,,831199,1355128,3131,"@Evan_Moctezuma Due to security reasons, we can not access to your personal information via Twitter, the best option is to contact with the support from your region.",Reply,,
1035865669064118273,9/1/2018,http://twitter.com/AskPS_UK/status/1035865669064118273,"@SuneRasmussen2 Hello! Please check our help page section ""Don't have your verification information?"" for what to do next: https://t.co/ALqyxEOt3i ^AS",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,315070,115676,23,"@SuneRasmussen2 Hello! Please check our help page section ""Don't have your verification information?"" for what to do next: https://t.co/ALqyxEOt3i ^AS",Reply,,
1037862512849547264,9/6/2018,http://twitter.com/AskPlayStation/status/1037862512849547264,"@thebradysgames We are glad to clarify. For refund info, please check the following link: https://t.co/MInrgZSl48",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,832360,1355864,3128,"@thebradysgames We are glad to clarify. For refund info, please check the following link: https://t.co/MInrgZSl48",Reply,,
1038610832240922624,9/8/2018,http://twitter.com/AskPlayStation/status/1038610832240922624,"@saadiah78493884 We are glad to assist you with the Missing content. We suggest to close the game, restart the console and check inside the game once again. If the issue persist you may check out our article about Downloadable Content Troubleshooting: https://t.co/PR9L0S0kEu",@AskPlayStation,Ask PlayStation,,,,Neutral,Joy,Twitter,,832985,1357203,3126,"@saadiah78493884 We are glad to assist you with the Missing content. We suggest to close the game, restart the console and check inside the game once again. If the issue persist you may check out our article about Downloadable Content Troubleshooting: https://t.co/PR9L0S0kEu",Reply,,
1037484864440856576,9/5/2018,http://twitter.com/AskPlayStation/status/1037484864440856576,"@Kian84833590 We understand that you were not expecting this charge. For refund info, please review the following link: https://t.co/MInrgZSl48 And you may also take a look at our article about How To Enable password at checkout from PlayStation Store: https://t.co/cnGVzb8edX",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,831934,1355574,3130,"@Kian84833590 We understand that you were not expecting this charge. For refund info, please review the following link: https://t.co/MInrgZSl48
And you may also take a look at our article about How To Enable password at checkout from PlayStation Store:
https://t.co/cnGVzb8edX",Reply,,
1037079478676152320,9/4/2018,http://twitter.com/AskPS_UK/status/1037079478676152320,"@Hugh_Mungus7295 Hello! Pre-order bonuses such as themes and avatars are provided after game release in the EU region. If you're seeing people with the theme already, they'll be in another region, as these unlock before release for others. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,317005,116148,23,"@Hugh_Mungus7295 Hello! Pre-order bonuses such as themes and avatars are provided after game release in the EU region. If you're seeing people with the theme already, they'll be in another region, as these unlock before release for others. ^DB",Reply,,
1036761824031645696,9/3/2018,http://twitter.com/AskPlayStation/status/1036761824031645696,@hazardous_tv We are sorry to read your account was banned. More info about banned accounts and our TOS can be found here: https://t.co/YFJ2ZgLlo6 Specific details of why your account got banned should be shared in an email. Please check the Junk/ Spam folders.,@AskPlayStation,Ask PlayStation,,,,Neutral,Anger,Twitter,,831119,1355099,3131,@hazardous_tv We are sorry to read your account was banned. More info about banned accounts and our TOS can be found here: https://t.co/YFJ2ZgLlo6 Specific details of why your account got banned should be shared in an email. Please check the Junk/ Spam folders.,Reply,,
1037562329725104130,9/6/2018,http://twitter.com/AskPlayStation/status/1037562329725104130,"@FLiiNcHy_ Not a problem. Due to security restrictions, we cannot handle this kind of issues via Twitter. We suggest to scroll down until the bottom of the page we previously sent. The ""Live Chat"" option will become available during regular business hours.",@AskPlayStation,Ask PlayStation,,,,Neutral,Anger,Twitter,,832015,1355623,3130,"@FLiiNcHy_ Not a problem. Due to security restrictions, we cannot handle this kind of issues via Twitter. We suggest to scroll down until the bottom of the page we previously sent. The ""Live Chat"" option will become available during regular business hours.",Reply,,
1036283464419618816,9/2/2018,http://twitter.com/AskPS_UK/status/1036283464419618816,"@SMolrakova Please provide a clear and legible photograph of the front of the disc for us, and we'll need to check if this could possibly be a region incompatibility with the disc. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Fear,Twitter,,315764,115834,23,"@SMolrakova Please provide a clear and legible photograph of the front of the disc for us, and we'll need to check if this could possibly be a region incompatibility with the disc. ^DB",Reply,,
1038174770515374080,9/7/2018,http://twitter.com/AskPS_UK/status/1038174770515374080,@SoHardHU Hi! Sorry to hear that! Can you try deactivating and reactivating your console as primary? https://t.co/YUjv0CRToq ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,318785,116640,23,@SoHardHU Hi! Sorry to hear that! Can you try deactivating and reactivating your console as primary? https://t.co/YUjv0CRToq ^MM,Reply,,
1038621047103344641,9/8/2018,http://twitter.com/AskPlayStation/status/1038621047103344641,"@Y0UG0TTR011ED Hello James! For refund information, please check the following link: https://t.co/MInrgZSl48",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,833006,1357222,3126,"@Y0UG0TTR011ED Hello James! For refund information, please check the following link: https://t.co/MInrgZSl48",Reply,,
1038082661665923072,9/7/2018,http://twitter.com/AskPlayStation/status/1038082661665923072,@bjk483 Would you be so kind and please confirm if you are having the same problem by using a different user in your PS4?,@AskPlayStation,Ask PlayStation,,,,Negative,Unclassified,Twitter,,832465,1356173,3128,@bjk483 Would you be so kind and please confirm if you are having the same problem by using a different user in your PS4?,Reply,,
1038471752416997376,9/8/2018,http://twitter.com/AskPS_UK/status/1038471752416997376,@jordanfynn2002 Hi! Sorry to hear that! Are you doing this on the console or a web browser? Can you also tell us any error messages you receive? ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Neutral,Twitter,,319233,116781,23,@jordanfynn2002 Hi! Sorry to hear that! Are you doing this on the console or a web browser? Can you also tell us any error messages you receive? ^MM,Reply,,
1038184188380368897,9/7/2018,http://twitter.com/AskPlayStation/status/1038184188380368897,"@Saxaphonebeast Hello, glad to assist you! For refund info, please check the following link: https://t.co/MInrgZSl48",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,832599,1356425,3127,"@Saxaphonebeast Hello, glad to assist you! For refund info, please check the following link: https://t.co/MInrgZSl48",Reply,,
1037328201553518597,9/5/2018,http://twitter.com/AskPS_UK/status/1037328201553518597,@TheFeeN_ Ok. Can you try manually syncing your trophies? https://t.co/tIntnA79uZ ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,317252,116222,23,@TheFeeN_ Ok. Can you try manually syncing your trophies? https://t.co/tIntnA79uZ ^MM,Reply,,
1037480553782681601,9/5/2018,http://twitter.com/AskPlayStation/status/1037480553782681601,"@maor91762909 Sure we can clarify. For refund info, please check the following link: https://t.co/MInrgZSl48",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,831929,1355581,3130,"@maor91762909 Sure we can clarify. For refund info, please check the following link: https://t.co/MInrgZSl48",Reply,,
1037386198908645379,9/5/2018,http://twitter.com/AskPS_UK/status/1037386198908645379,"@jibson1888 Hello! Could you please delete the game from Settings>Storage>Applications, disconnect your console from the internet and then attempt installation? Once completed, bring the console back online and attempt updating. Let me know how this goes! ^AS",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,317415,116270,23,"@jibson1888 Hello! Could you please delete the game from Settings>Storage>Applications, disconnect your console from the internet and then attempt installation? Once completed, bring the console back online and attempt updating. Let me know how this goes! ^AS",Reply,,
1035934286774521856,9/1/2018,http://twitter.com/AskPlayStation/status/1035934286774521856,@gears_goat Please check your direct messages via Twitter.,@AskPlayStation,Ask PlayStation,,,,Neutral,Anger,Twitter,,830404,1354592,3132,@gears_goat Please check your direct messages via Twitter.,Reply,,
1037641591039700992,9/6/2018,http://twitter.com/pushsquare/status/1037641591039700992,PlayStation Now's September Lineup Includes Bloodborne and More https://t.co/OJFo1Waj1C #Sony #PS4 #PlayStationNow https://t.co/qMjTDkiGI5,@pushsquare,Push Square,United Kingdom,,,Neutral,Neutral,Twitter,,67578,28045,1091,PlayStation Now's September Lineup Includes Bloodborne and More https://t.co/OJFo1Waj1C #Sony #PS4 #PlayStationNow https://t.co/qMjTDkiGI5,Tweet,,
1036943094367830017,9/4/2018,http://twitter.com/AskPS_UK/status/1036943094367830017,@deano_m86 Hi! Sorry to hear that! Do any errors come up when you try this? ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Sadness,Twitter,,316656,116040,23,@deano_m86 Hi! Sorry to hear that! Do any errors come up when you try this? ^MM,Reply,,
1036107818900840448,9/2/2018,http://twitter.com/Frank25949643/status/1036107818900840448,"@DSVolition Since Sr3 is getting a switch port, any chance it could get a Ps4 port? Don’t really like playing those games on PSNow",@Frank25949643,Frank,,,,Neutral,Neutral,Twitter,M,3,0,0,"@DSVolition Since Sr3 is getting a switch port, any chance it could get a Ps4 port? Don’t really like playing those games on PSNow",Tweet,,
1037068529785294853,9/4/2018,http://twitter.com/AskPS_UK/status/1037068529785294853,"@NickDaGeeek Hello! Have you tried restoring your licenses from Settings>Account Management>Restore Licenses and attempt the download? If this doesn't work, have you contacted the publisher for further details on how to download the beta? ^AS",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,316967,116131,23,"@NickDaGeeek Hello! Have you tried restoring your licenses from Settings>Account Management>Restore Licenses and attempt the download? If this doesn't work, have you contacted the publisher for further details on how to download the beta? ^AS",Reply,,
1037075682117992448,9/4/2018,http://twitter.com/Carlos_castill_/status/1037075682117992448,Sony adds 'Bloodborne' to PlayStation Now's game streaming lineup https://t.co/EQmhxcicrw https://t.co/Ocdy6uavHb,@Carlos_castill_,Carlos Castillo,,,,Neutral,Neutral,Twitter,M,6591,61,122,Sony adds 'Bloodborne' to PlayStation Now's game streaming lineup https://t.co/EQmhxcicrw https://t.co/Ocdy6uavHb,Tweet,,
1037029966137966593,9/4/2018,http://twitter.com/AskPS_UK/status/1037029966137966593,"@spawn2290 Hello! We don't have an exact date for this at the moment, but it should be available to purchase after the game releases fully in the EU region. Please wait until after this date, and give it a look on the Store. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,316876,116092,23,"@spawn2290 Hello! We don't have an exact date for this at the moment, but it should be available to purchase after the game releases fully in the EU region. Please wait until after this date, and give it a look on the Store. ^DB",Reply,,
1038238215491280896,9/7/2018,http://twitter.com/AskPlayStation/status/1038238215491280896,"@J__L__3 We are glad to clarify. The game, PSN account, DLC's or PSN gift cards must match regions so they can work.",@AskPlayStation,Ask PlayStation,,,,Neutral,Joy,Twitter,,832667,1356588,3127,"@J__L__3 We are glad to clarify. The game, PSN account, DLC's or PSN gift cards must match regions so they can work.",Reply,,
