GUID,Date (EST),URL,Contents,Author,Name,Country,State/Region,City/Urban Area,Category,Emotion,Source,Gender,Posts,Followers,Following,Post Title,Post Type,Image URL,Brand
1089228205515517952,2019/01/26,http://twitter.com/AskPlayStation/status/1089228205515517952,@TifForeman Please check your DM's for more instructions.,@AskPlayStation,Ask PlayStation,,,,Neutral,Joy,Twitter,,886337,1393469,3087,@TifForeman Please check your DM's for more instructions.,Reply,,
1087330651756523520,2019/01/21,http://twitter.com/AskPS_UK/status/1087330651756523520,"@MarcusRothera Not sure why would you mention a ban in this case, can you give me a bit more info about the trouble? The more we know the better we can advise. ^NL",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,380510,131378,23,"@MarcusRothera Not sure why would you mention a ban in this case, can you give me a bit more info about the trouble? The more we know the better we can advise. ^NL",Reply,,
1088850223424774145,2019/01/25,http://twitter.com/AskPS_UK/status/1088850223424774145,@JohnMurray89 Sorry but we haven't changed HDR functionality in any recent update. ^DB,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Unclassified,Twitter,,381615,131559,23,@JohnMurray89 Sorry but we haven't changed HDR functionality in any recent update. ^DB,Reply,,
1087734109672296449,2019/01/22,http://twitter.com/AskPlayStation/status/1087734109672296449,@Nader88837202 The email is automatically sent to your Sign in ID (email address linked with your PSN account).,@AskPlayStation,Ask PlayStation,,,,Neutral,Anger,Twitter,,885059,1393214,3090,@Nader88837202 The email is automatically sent to your Sign in ID (email address linked with your PSN account).,Reply,,
1088188654990909448,2019/01/23,http://twitter.com/gamasessential/status/1088188654990909448,Sony is rolling out PlayStation Now to new European territories https://t.co/hHYDteCguA,@gamasessential,Gamasutra Essential,,,,Neutral,Neutral,Twitter,,8589,13,0,Sony is rolling out PlayStation Now to new European territories https://t.co/hHYDteCguA,Tweet,,
1089322927345057794,2019/01/26,http://twitter.com/AskPlayStation/status/1089322927345057794,"@Fartnugget17 Hello, glad to assist you! Can you please tell us which is the country that you selected for your PSN account?",@AskPlayStation,Ask PlayStation,,,,Positive,Neutral,Twitter,,886476,1393535,3086,"@Fartnugget17 Hello, glad to assist you! Can you please tell us which is the country that you selected for your PSN account?",Reply,,
1088443371968962561,2019/01/24,http://twitter.com/AskPS_UK/status/1088443371968962561,"@Danny_Lindsay As per the agreement for subscriptions, auto-renewal is activated when purchasing, even via a gift card. Please be mindful of this and remove any billing info or deactivate auto-renewal after you activate the subscription. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,381324,131532,23,"@Danny_Lindsay As per the agreement for subscriptions, auto-renewal is activated when purchasing, even via a gift card. Please be mindful of this and remove any billing info or deactivate auto-renewal after you activate the subscription. ^DB",Reply,,
1088453027218911233,2019/01/24,http://twitter.com/AskPS_UK/status/1088453027218911233,@Sinnott19 Hello! Have you checked your transaction history at https://t.co/srTF9Pl3RN to ascertain what the payment was for? It may be for a subscription that has auto-renewed. Please don't provide any screenshots though. ^DB,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,381332,131526,23,@Sinnott19 Hello! Have you checked your transaction history at https://t.co/srTF9Pl3RN to ascertain what the payment was for? It may be for a subscription that has auto-renewed. Please don't provide any screenshots though. ^DB,Reply,,
1088784381819449345,2019/01/25,http://twitter.com/PlayStationEU/status/1088784381819449345,"Beloved monster-battling series Earth Defense Force returns with Iron Rain, featuring familiar features from the game’s history alongside a brand new game design: https://t.co/8krRdknD3Q https://t.co/cqaXdVmsyz",@PlayStationEU,PlayStation Europe,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,24307,930519,917,"Beloved monster-battling series Earth Defense Force returns with Iron Rain, featuring familiar features from the game’s history alongside a brand new game design: https://t.co/8krRdknD3Q https://t.co/cqaXdVmsyz",Tweet,,
1088945710303715328,2019/01/25,http://twitter.com/AskPlayStation/status/1088945710303715328,@TagGod17 Please check your DM's for more instructions.,@AskPlayStation,Ask PlayStation,,,,Neutral,Joy,Twitter,,886128,1393353,3086,@TagGod17 Please check your DM's for more instructions.,Reply,,
1088945227451240448,2019/01/25,http://twitter.com/AskPlayStation/status/1088945227451240448,@HessMike84 Sure we can help! Please try the steps in the following article: https://t.co/0kxitrVfbP,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,886125,1393353,3086,@HessMike84 Sure we can help! Please try the steps in the following article: https://t.co/0kxitrVfbP,Reply,,
1088904343905058817,2019/01/25,http://twitter.com/RevistaFSGamer/status/1088904343905058817,Level Up! 5x12: Resident Evil 2 y PlayStation Now https://t.co/gRCCI09n89,@RevistaFSGamer,FS Gamer,Spain,País Vasco,Bilbao,Neutral,Neutral,Twitter,,28002,7734,2225,Level Up! 5x12: Resident Evil 2 y PlayStation Now https://t.co/gRCCI09n89,Tweet,,
1088027646880034816,2019/01/23,http://twitter.com/AskPS_UK/status/1088027646880034816,"@AbwonderZ_Dream Hello! If your account has become compromised, please read beneath ""Has my account been compromised?"" on the following link for assistance in regaining control of your account: https://t.co/yioO6gCNl2 ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,380994,131486,23,"@AbwonderZ_Dream Hello! If your account has become compromised, please read beneath ""Has my account been compromised?"" on the following link for assistance in regaining control of your account: https://t.co/yioO6gCNl2 ^DB",Reply,,
1088462635518054406,2019/01/24,http://twitter.com/AskPS_UK/status/1088462635518054406,@TehSmiithy Please refer to your direct messages. ^DB,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,381339,131532,23,@TehSmiithy Please refer to your direct messages. ^DB,Tweet,,
1088558508746907648,2019/01/24,http://twitter.com/AskPS_UK/status/1088558508746907648,"@LucyMensah19 Hi there! Do you have a preference, for example are you looking to buy disc or digital copies of the games? ^NL",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,381469,131542,23,"@LucyMensah19 Hi there! Do you have a preference, for example are you looking to buy disc or digital copies of the games? ^NL",Reply,,
1088631857967710209,2019/01/24,http://twitter.com/AskPlayStation/status/1088631857967710209,"@LordsReaper Glad to help. Please Restore licenses and try again, steps here: https://t.co/WATnmgS37Z",@AskPlayStation,Ask PlayStation,,,,Neutral,Joy,Twitter,,885856,1393235,3086,"@LordsReaper Glad to help. Please Restore licenses and try again, steps here: https://t.co/WATnmgS37Z",Reply,,
1088457926908379142,2019/01/24,http://twitter.com/AskPlayStation/status/1088457926908379142,"@georgem88726363 Hello, glad to assist you! Can you please provide us more details of your problem, are you getting any error code? Also, is this issue happening with multiple games or just this one?",@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,885621,1393236,3087,"@georgem88726363 Hello, glad to assist you! Can you please provide us more details of your problem, are you getting any error code? Also, is this issue happening with multiple games or just this one?",Reply,,
1088743719325614080,2019/01/25,http://twitter.com/AskPS_UK/status/1088743719325614080,@mattfabb This does depend on the game and this information should be given on the Store page for each game but if you have doubts just get in touch with us. ^DK,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,381513,131543,23,@mattfabb This does depend on the game and this information should be given on the Store page for each game but if you have doubts just get in touch with us. ^DK,Reply,,
1087384379259785217,2019/01/21,http://twitter.com/AskPS_UK/status/1087384379259785217,@KayzeBruh Sorry we do not deal with bans or suspension here. Please contact our team at https://t.co/sRiJMB9p1S for help with this. ^NJ,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Unclassified,Twitter,,380568,131384,23,@KayzeBruh Sorry we do not deal with bans or suspension here. Please contact our team at https://t.co/sRiJMB9p1S for help with this. ^NJ,Reply,,
1088850890969239552,2019/01/25,http://twitter.com/AskPS_UK/status/1088850890969239552,@LimbuDeven Please follow the instructions in the section highlighted and this will show you how to get in touch with the relevant team who can help you with this. ^DK,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Joy,Twitter,,381621,131559,23,@LimbuDeven Please follow the instructions in the section highlighted and this will show you how to get in touch with the relevant team who can help you with this. ^DK,Reply,,
1089301124878868480,2019/01/26,http://twitter.com/AskPlayStation/status/1089301124878868480,"@watever123411 Please go to the following website: https://t.co/XfyUoq0KVV Then select the console, select the answer that better describe the issue, and follow the steps available.",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,886455,1393529,3087,"@watever123411 Please go to the following website: https://t.co/XfyUoq0KVV 
Then select the console, select the answer that better describe the issue, and follow the steps available.",Reply,,
1088635793583697921,2019/01/24,http://twitter.com/W3LiveNews/status/1088635793583697921,"PlayStation Now revenue beats out EA Access, Xb https://t.co/O4FQj9C4hZ via @W3LiveNews #ElectronicArts #PlayStation4 #BioWare #Anthem",@W3LiveNews,@W3LiveNews,Australia,Victoria,Melbourne,Neutral,Neutral,Twitter,,361219,334,167,"PlayStation Now revenue beats out EA Access, Xb https://t.co/O4FQj9C4hZ via @W3LiveNews #ElectronicArts #PlayStation4 #BioWare #Anthem",Tweet,,
1088456587453198345,2019/01/24,http://twitter.com/AskPlayStation/status/1088456587453198345,@McNabbolous We have sent you a Direct Message via Twitter with further instructions.,@AskPlayStation,Ask PlayStation,,,,Neutral,Unclassified,Twitter,,885616,1393234,3087,@McNabbolous We have sent you a Direct Message via Twitter with further instructions.,Reply,,
1087730622951579654,2019/01/22,http://twitter.com/AskPlayStation/status/1087730622951579654,@gameguy321 Odd! Have you tried cancelling it via the console? Go to Settings> Account Management>Account Information>PlayStation Subscriptions>Highlight the subscription you would like to cancel and press the X button. At the bottom click on Cancel Automatic Renewal. https://t.co/OW5zgZUktN,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,885054,1393209,3090,@gameguy321 Odd! Have you tried cancelling it via the console? Go to Settings> Account Management>Account Information>PlayStation Subscriptions>Highlight the subscription you would like to cancel and press the X button. At the bottom click on Cancel Automatic Renewal. https://t.co/OW5zgZUktN,Reply,,
1088158252867731456,2019/01/23,http://twitter.com/AskPlayStation/status/1088158252867731456,@big_markyt Hi there! Glad to assist! Are you receiving any error code or message? Please provide us with more details.,@AskPlayStation,Ask PlayStation,,,,Negative,Neutral,Twitter,,885387,1393201,3088,@big_markyt Hi there! Glad to assist! Are you receiving any error code or message? Please provide us with more details.,Reply,,
1087364877134544898,2019/01/21,http://twitter.com/AskPS_UK/status/1087364877134544898,"@Herbie365 Hello sorry to hear that, can you please follow the steps for this given here: https://t.co/GKZGZx1wRL ^NJ",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,380554,131381,23,"@Herbie365 Hello sorry to hear that, can you please follow the steps for this given here: https://t.co/GKZGZx1wRL ^NJ",Reply,,
1087839670778716161,2019/01/22,http://twitter.com/AskPlayStation/status/1087839670778716161,@Jaden33033154 We have sent you a Direct Message via Twitter with further instructions.,@AskPlayStation,Ask PlayStation,,,,Neutral,Unclassified,Twitter,,885203,1393234,3089,@Jaden33033154 We have sent you a Direct Message via Twitter with further instructions.,Reply,,
1089101421285335040,2019/01/26,http://twitter.com/Mrs5oooWatts/status/1089101421285335040,@BeRodTM I’m going to try it out on PlayStation now and see how that goes tbh.,@Mrs5oooWatts,Ms5000Watts,United States of America,Washington,Seattle,Negative,Neutral,Twitter,,73514,70447,1350,@BeRodTM I’m going to try it out on PlayStation now and see how that goes tbh.,Reply,,
1088539557400928256,2019/01/24,http://twitter.com/AskPS_UK/status/1088539557400928256,@GlobalMegaDude Glad to hear that! Let us know if you experience other issues! ^GA,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Unclassified,Twitter,,381444,131541,23,@GlobalMegaDude Glad to hear that! Let us know if you experience other issues! ^GA,Reply,,
1088079532538638341,2019/01/23,http://twitter.com/AskPlayStation/status/1088079532538638341,@BasilOops We have sent you a Direct Message via Twitter with further instructions.,@AskPlayStation,Ask PlayStation,,,,Neutral,Unclassified,Twitter,,885305,1393235,3089,@BasilOops We have sent you a Direct Message via Twitter with further instructions.,Reply,,
1088549602943533057,2019/01/24,http://twitter.com/AskPS_UK/status/1088549602943533057,"@YoloSwaggins97 Okay, I'll send you a DM about this. Please follow us if you haven't already, so that I'll be able to send it. ^GA",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Unclassified,Twitter,,381461,131542,23,"@YoloSwaggins97 Okay, I'll send you a DM about this. Please follow us if you haven't already, so that I'll be able to send it. ^GA",Reply,,
1087883798971277312,2019/01/22,http://twitter.com/AskPlayStation/status/1087883798971277312,"@lsd2ez_ We are glad to assist you with the chat volume issue! To adjust the microphone level or configure other audio settings, please select (Settings) > [Devices] > [Audio Devices] then, try again please.",@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,885243,1393228,3089,"@lsd2ez_ We are glad to assist you with the chat volume issue! To adjust the microphone level or configure other audio settings, please select (Settings) > [Devices] > [Audio Devices] then, try again please.",Reply,,
1088582735663386630,2019/01/24,http://twitter.com/PlayStation/status/1088582735663386630,Pack a little extra fun into your next trip with stylish PlayStation Carry-on Luggage: https://t.co/ENnPPtrKFp (N. America only) https://t.co/mHBewivJGz,@PlayStation,PlayStation,United States of America,California,,Neutral,Neutral,Twitter,,29095,16028590,755,Pack a little extra fun into your next trip with stylish PlayStation Carry-on Luggage: https://t.co/ENnPPtrKFp (N. America only) https://t.co/mHBewivJGz,Tweet,"http://pbs.twimg.com/media/DxtsOi6XcAA5Nqc.jpg,
http://pbs.twimg.com/media/DxtsOUVX0AAfDgx.jpg",Playstation
1087834405299765248,2019/01/22,http://twitter.com/AskPS_UK/status/1087834405299765248,@EvanKolodzinski Hi! Sorry we do not deal with bans or suspension here. Please contact our team at https://t.co/v33QQ6cYMf for help with this. ^DK,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Unclassified,Twitter,,380961,131487,23,@EvanKolodzinski Hi! Sorry we do not deal with bans or suspension here. Please contact our team at https://t.co/v33QQ6cYMf for help with this. ^DK,Reply,,
1088850355176251398,2019/01/25,http://twitter.com/AskPS_UK/status/1088850355176251398,"@rlacey174 Hello sorry to hear that, is this on disc or digital version? ^NJ",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Neutral,Twitter,,381617,131559,23,"@rlacey174 Hello sorry to hear that, is this on disc or digital version? ^NJ",Reply,,
1088543373449969664,2019/01/24,http://twitter.com/AskPS_UK/status/1088543373449969664,"@seann_mears Hi there, sorry to hear that! If you have reason to believe your account was compromised, follow the instructions on this page, under ""Has my account been compromised?"": https://t.co/yioO6gCNl2. Let us know if you need more help. ^GA",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,381450,131541,23,"@seann_mears Hi there, sorry to hear that! If you have reason to believe your account was compromised, follow the instructions on this page, under ""Has my account been compromised?"": https://t.co/yioO6gCNl2. Let us know if you need more help. ^GA",Reply,,
1088863435914383360,2019/01/25,http://twitter.com/AskPlayStation/status/1088863435914383360,@Emmanuel4262 Please check your DM's for more instructions.,@AskPlayStation,Ask PlayStation,,,,Neutral,Joy,Twitter,,886016,1393286,3086,@Emmanuel4262 Please check your DM's for more instructions.,Reply,,
1089220058755354625,2019/01/26,http://twitter.com/AskPlayStation/status/1089220058755354625,"@huck_leon Hello, glad to assist you! Please follow us via Twitter so we can send you a direct message, let us know once you are following us",@AskPlayStation,Ask PlayStation,,,,Positive,Joy,Twitter,,886323,1393460,3087,"@huck_leon Hello, glad to assist you! Please follow us via Twitter so we can send you a direct message, let us know once you are following us",Reply,,
1088034183950360577,2019/01/23,http://twitter.com/TheDazeel/status/1088034183950360577,PlayStation Now rolling out to more European countries. https://t.co/cSjvn1amFk,@TheDazeel,Darren McCarthy,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,M,136661,3009,394,"PlayStation Now rolling out to more European countries. 

https://t.co/cSjvn1amFk",Tweet,,
1088858789351174144,2019/01/25,http://twitter.com/AskPS_UK/status/1088858789351174144,"@Prot0typePanda Hello, to help you better can you confirm what game this Beta code is for? ^NJ",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,381648,131565,23,"@Prot0typePanda Hello, to help you better can you confirm what game this Beta code is for? ^NJ",Reply,,
1087362736072224771,2019/01/21,http://twitter.com/AskPS_UK/status/1087362736072224771,@charlie_brass Have you contacted the guys at Twitch to see if there is a known issue atm? ^NJ,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Unclassified,Twitter,,380551,131371,23,@charlie_brass Have you contacted the guys at Twitch to see if there is a known issue atm? ^NJ,Reply,,
1087518146884485120,2019/01/21,http://twitter.com/AskPlayStation/status/1087518146884485120,@peenemote We are glad to assist you with the issues updating your payment information. Please follow the steps in the next link: https://t.co/7atHEqJw8n,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,884963,1393317,3091,@peenemote We are glad to assist you with the issues updating your payment information. Please follow the steps in the next link: https://t.co/7atHEqJw8n,Reply,,
1088797802879176704,2019/01/25,http://twitter.com/PlayStationUK/status/1088797802879176704,"Ready to go back to Raccoon City? Resident Evil 2, out now on PS4. Good luck... https://t.co/U3HynIKTM1",@PlayStationUK,PlayStation UK,,,,Neutral,Neutral,Twitter,,21083,659555,194,"Ready to go back to Raccoon City?

Resident Evil 2, out now on PS4. Good luck... https://t.co/U3HynIKTM1",Tweet,,
1088902299110510593,2019/01/25,http://twitter.com/AskPS_UK/status/1088902299110510593,@james18235880 Are you saying that no USB devices are working with your PS4? Is this all the USB ports? Please use our Fix & Replace site for assistance with this: https://t.co/VNN8yy1roy ^DB,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,381734,131586,23,@james18235880 Are you saying that no USB devices are working with your PS4? Is this all the USB ports? Please use our Fix & Replace site for assistance with this: https://t.co/VNN8yy1roy ^DB,Reply,,
1087331806066683906,2019/01/21,http://twitter.com/AskPS_UK/status/1087331806066683906,"@luke_dell6 Alright! I can see that we last advised to check with our Fix & Replace tool, which in turn can help you with booking the console in for repair. Did you go through it? Were there any problems with that? ^NL",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,380512,131377,23,"@luke_dell6 Alright! I can see that we last advised to check with our Fix & Replace tool, which in turn can help you with booking the console in for repair. Did you go through it? Were there any problems with that? ^NL",Reply,,
1088858066802655235,2019/01/25,http://twitter.com/AskPlayStation/status/1088858066802655235,@iamaminsk Anytime!,@AskPlayStation,Ask PlayStation,,,,Positive,Joy,Twitter,,886003,1393277,3086,@iamaminsk Anytime!,Reply,,
1088861915122683905,2019/01/25,http://twitter.com/AskPlayStation/status/1088861915122683905,@Khaled84871075 Hi Khaled. Please follow us via Twitter and let us know the region of your PSN account so we can send you a Direct Message with further instructions. Thanks!,@AskPlayStation,Ask PlayStation,,,,Positive,Neutral,Twitter,,886012,1393282,3086,@Khaled84871075 Hi Khaled. Please follow us via Twitter and let us know the region of your PSN account so we can send you a Direct Message with further instructions. Thanks!,Reply,,
1087309171509395456,2019/01/21,http://twitter.com/AskPS_UK/status/1087309171509395456,"@johnnywells Hi there! Sadly saves and any trophies accumulated on an account are bound to it, so even if you try to transfer the saves file, another account will not recognise it. ^NL",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,380492,131372,23,"@johnnywells Hi there! Sadly saves and any trophies accumulated on an account are bound to it, so even if you try to transfer the saves file, another account will not recognise it. ^NL",Tweet,,
1089285731741241350,2019/01/26,http://twitter.com/AskPlayStation/status/1089285731741241350,@Carl39562848 Hi Carl. Please check your DM's for more instructions.,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,886425,1393524,3086,@Carl39562848 Hi Carl. Please check your DM's for more instructions.,Reply,,
1087465735742521344,2019/01/21,http://twitter.com/AskPlayStation/status/1087465735742521344,@Caguilar_4 Is your game a physical (disc) or digital copy (download)?,@AskPlayStation,Ask PlayStation,,,,Neutral,Anger,Twitter,,884892,1393332,3091,@Caguilar_4 Is your game a physical (disc) or digital copy (download)?,Reply,,
1089267613933453317,2019/01/26,http://twitter.com/AskPS_UK/status/1089267613933453317,"@hxidz Hello, I'm sorry to hear that! What is the error code or message that you are getting when you try to activate the console as primary? ^MM",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Sadness,Twitter,,382050,131661,23,"@hxidz Hello, I'm sorry to hear that! What is the error code or message that you are getting when you try to activate the console as primary? ^MM",Reply,,
1089022330087583744,2019/01/25,http://twitter.com/AskPlayStation/status/1089022330087583744,"@AmrMaarouf99 Hello there! Please follow this link for more info on how to reset your password: https://t.co/V5bCXrkqA1. You will need to select ""No"" under the ""Do you know either the date of birth, security question or phone number associated with your PSN Account?"" question.",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,886216,1393362,3087,"@AmrMaarouf99 Hello there! Please follow this link for more info on how to reset your password: https://t.co/V5bCXrkqA1.  You will need to select ""No"" under the ""Do you know either the date of birth, security question or phone number associated with your PSN Account?"" question.",Reply,,
1088036498660884485,2019/01/23,http://twitter.com/BitFeedCO/status/1088036498660884485,#news PlayStation Now arrives in Italy: opening of registrations for the #beta https://t.co/NVsBrjViBi,@BitFeedCO,BitFeed 🚀,,,,Neutral,Neutral,Twitter,,860181,4034,5966,#news PlayStation Now arrives in Italy: opening of registrations for the #beta https://t.co/NVsBrjViBi,Tweet,,
1087662759272157184,2019/01/22,http://twitter.com/AskPS_UK/status/1087662759272157184,"@jpoconnor1967 Alright! Is yours the only account using that console that encounters that error code? Are you able to sign in on another device, using the same internet connection? ^NL",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,380754,131428,23,"@jpoconnor1967 Alright! Is yours the only account using that console that encounters that error code? Are you able to sign in on another device, using the same internet connection? ^NL",Reply,,
1088392969319862272,2019/01/24,http://twitter.com/JustAnimalCare/status/1088392969319862272,PlayStation Now game streaming expands throughout Europe https://t.co/5b8S9os8b6,@JustAnimalCare,Just Animal Care,United States of America,,,Neutral,Neutral,Twitter,,23719,12146,11596,PlayStation Now game streaming expands throughout Europe https://t.co/5b8S9os8b6,Tweet,,
1088150695394586625,2019/01/23,http://twitter.com/AskPS_UK/status/1088150695394586625,"@The_Razza Hi! Of course you can. All you need to do is send a request using the link below, just make sure you specify you want a wallet refund. https://t.co/LmtFcHZbm0 ^AH",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Neutral,Twitter,,381150,131489,23,"@The_Razza Hi! Of course you can. All you need to do is send a request using the link below, just make sure you specify you want a wallet refund. https://t.co/LmtFcHZbm0 ^AH",Reply,,
1088026143377240065,2019/01/23,http://twitter.com/canoticiaspt/status/1088026143377240065,Playstation Now chega a Portugal neste ano - https://t.co/AEhiMeOqRQ https://t.co/w1Tt7oGbfi,@canoticiaspt,CA Notícias,Portugal,Lisboa,Lisbon,Neutral,Neutral,Twitter,,13809,631,787,Playstation Now chega a Portugal neste ano - https://t.co/AEhiMeOqRQ https://t.co/w1Tt7oGbfi,Tweet,,
1088904922421182466,2019/01/25,http://twitter.com/AskPS_UK/status/1088904922421182466,@sky_sage This would appear to have what you are missing included in this. ^NJ,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Sadness,Twitter,,381748,131585,23,@sky_sage This would appear to have what you are missing included in this. ^NJ,Reply,,
1087474753210892290,2019/01/21,http://twitter.com/AskPS_UK/status/1087474753210892290,"@VSVPFERG The app itself is downloaded to the console, are you able to try and access Spotify on these accounts just to double check for us. ^DK",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,380738,131413,23,"@VSVPFERG The app itself is downloaded to the console, are you able to try and access Spotify on these accounts just to double check for us. ^DK",Reply,,
1087460244102344704,2019/01/21,http://twitter.com/AskPlayStation/status/1087460244102344704,"@Eloxgames1 Sure, please follow us via Twitter so we can send you a Direct Message with further instructions. Thanks!",@AskPlayStation,Ask PlayStation,,,,Positive,Neutral,Twitter,,884884,1393323,3091,"@Eloxgames1 Sure, please follow us via Twitter so we can send you a Direct Message with further instructions. Thanks!",Reply,,
1088077136865492992,2019/01/23,http://twitter.com/AskPlayStation/status/1088077136865492992,@BobaFern We have sent you a Direct Message via Twitter with further instructions.,@AskPlayStation,Ask PlayStation,,,,Neutral,Unclassified,Twitter,,885302,1393234,3089,@BobaFern We have sent you a Direct Message via Twitter with further instructions.,Reply,,
1087890925416796160,2019/01/22,http://twitter.com/AskPlayStation/status/1087890925416796160,@DereckAnthonyL1 We are glad to assist Dereck. That's a console Error. Check out our article for troubleshooting steps: https://t.co/UyXslo0LO8,@AskPlayStation,Ask PlayStation,,,,Neutral,Joy,Twitter,,885251,1393232,3089,@DereckAnthonyL1 We are glad to assist Dereck. That's a console Error. Check out our article for troubleshooting steps: https://t.co/UyXslo0LO8,Reply,,
1087218194736046082,2019/01/21,http://twitter.com/yosp/status/1087218194736046082,"@SikowitzLA @ReseteraForum @SonyJapanStudio @PlayStation @ShawnLayden @RohdeScott @aqizil @StudstillS @corybarlog @SonySantaMonica Thanks,",@yosp,Shuhei Yoshida,Japan,Tokyo,Tokyo,Neutral,Joy,Twitter,M,51273,323251,1130,"@SikowitzLA @ReseteraForum @SonyJapanStudio @PlayStation @ShawnLayden @RohdeScott @aqizil @StudstillS @corybarlog @SonySantaMonica Thanks,",Reply,,
1087721729651343361,2019/01/22,http://twitter.com/AskPlayStation/status/1087721729651343361,"@MrAdriencharles Sorry to hear that, Please make sure that the country/region of the payment method associated with PayPal matches the country/region of the PSN account for it to work. Check out the next article for more info on how to use PayPal to make purchases: https://t.co/uJRQr6DnUb",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,885042,1393201,3090,"@MrAdriencharles Sorry to hear that, Please make sure that the country/region of the payment method associated with PayPal matches the country/region of the PSN account for it to work. Check out the next article for more info on how to use PayPal to make purchases: https://t.co/uJRQr6DnUb",Reply,,
1088929846334496774,2019/01/25,http://twitter.com/AskPS_UK/status/1088929846334496774,"@HighDefDan Hello! What are you trying to log in via? Can you tell us if you get any specific error code on your console, and any error message on https://t.co/srTF9P3t0f? ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,381785,131594,23,"@HighDefDan Hello! What are you trying to log in via? Can you tell us if you get any specific error code on your console, and any error message on https://t.co/srTF9P3t0f? ^DB",Reply,,
1088814059552759817,2019/01/25,http://twitter.com/AskPS_UK/status/1088814059552759817,"@RealShotdown Hello, sorry to hear that! Please check our 2SV Help page here: https://t.co/JyeSe6riBp. It will guide you through how to resolve this depending on the circumstances. ^NL",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Joy,Twitter,,381565,131552,23,"@RealShotdown Hello, sorry to hear that! Please check our 2SV Help page here: https://t.co/JyeSe6riBp. It will guide you through how to resolve this depending on the circumstances. ^NL",Reply,,
1088224013585993728,2019/01/23,http://twitter.com/AskPlayStation/status/1088224013585993728,"@ryan7uk Hello, glad to assist you! Just to make sure, are you trying to recover access to this PSN account?",@AskPlayStation,Ask PlayStation,,,,Positive,Unclassified,Twitter,,885511,1393218,3088,"@ryan7uk Hello, glad to assist you! Just to make sure, are you trying to recover access to this PSN account?",Reply,,
