GUID,Date (EST),URL,Contents,Author,Name,Country,State/Region,City/Urban Area,Category,Emotion,Source,Gender,Posts,Followers,Following,Post Title,Post Type,Image URL,Brand
1048945987774021633,2018/10/07,http://twitter.com/AskPlayStation/status/1048945987774021633,@AlexDfy Please follow us via Twitter and let us know the region of your PSN account so we can send you a Direct Message with further instructions. Thanks!,@AskPlayStation,Ask PlayStation,,,,Positive,Neutral,Twitter,,842612,1368364,3123,@AlexDfy Please follow us via Twitter and let us know the region of your PSN account so we can send you a Direct Message with further instructions. Thanks!,Reply,,
1049024720522399748,2018/10/07,http://twitter.com/AskPlayStation/status/1049024720522399748,"@lord_demomedic thank you for contacting us. For info about refund requests, click here: https://t.co/MInrgZSl48 look for the reason of the refund and follow the steps. If the last option is to contact our support choose chat or phone support since they are the ones that handle refund requests.",@AskPlayStation,Ask PlayStation,,,,Neutral,Anger,Twitter,,842693,1368441,3123,"@lord_demomedic thank you for contacting us. For info about refund requests, click here: https://t.co/MInrgZSl48 look for the reason of the refund and follow the steps. If the last option is to contact our support choose chat or phone support since they are the ones that handle refund requests.",Reply,,
1049229336254078976,2018/10/08,http://twitter.com/AskPS_UK/status/1049229336254078976,@AmarBirring Hi there! You can review our cancellation policy and cancel your pre-order through here: https://t.co/1X9cmqrhsH. The option is near the bottom. ^NL,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,335803,120944,23,@AmarBirring Hi there! You can review our cancellation policy and cancel your pre-order through here: https://t.co/1X9cmqrhsH. The option is near the bottom. ^NL,Reply,,
1049351861113946115,2018/10/08,http://twitter.com/AskPS_UK/status/1049351861113946115,"@Lil_burrito343 So you managed to use Option 3 in Safe Mode, it installs fine but upon restart, the error continues? We'll need to advise you on using Option 7 next. Please refer to your direct messages. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,336036,120979,23,"@Lil_burrito343 So you managed to use Option 3 in Safe Mode, it installs fine but upon restart, the error continues? We'll need to advise you on using Option 7 next. Please refer to your direct messages. ^DB",Reply,,
1048881283907145729,2018/10/07,http://twitter.com/AskPS_UK/status/1048881283907145729,@gdou9518 Hello! Have you tried resetting the controller as instructed here to see if this helps? https://t.co/0XuzU8uBdV ^AS,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,335267,120799,23,@gdou9518 Hello! Have you tried resetting the controller as instructed here to see if this helps? https://t.co/0XuzU8uBdV ^AS,Reply,,
1050184852639797248,2018/10/10,http://twitter.com/AskPlayStation/status/1050184852639797248,"@CrazyTimmyYT That's odd. Have you tried to delete cookies, cache, browsing history or use a different internet browser? You can also try to use a different device. Keep us posted.",@AskPlayStation,Ask PlayStation,,,,Neutral,Anger,Twitter,,843853,1370580,3125,"@CrazyTimmyYT That's odd. Have you tried to delete cookies, cache, browsing history or use a different internet browser? You can also try to use a different device. Keep us posted.",Reply,,
1049443998161620994,2018/10/08,http://twitter.com/DaftTechno/status/1049443998161620994,@AskPlayStation Why do I need to have a credit/debit card on file in order to do a 7 day free trial of Playstation Now if I have a valid Paypal account linked already?,@DaftTechno,Travis Slone,,,,Neutral,Anger,Twitter,M,57,5,36,@AskPlayStation Why do I need to have a credit/debit card on file in order to do a 7 day free trial of Playstation Now if I have a valid Paypal account linked already?,Tweet,,
1050026763101921280,2018/10/10,http://twitter.com/AskPS_UK/status/1050026763101921280,@Haroon98180162 If the game has began downloading then I am afraid that as per the terms given in our store cancellation policy we would not be able to offer a refund for downloaded games: https://t.co/LmtFcHZbm0 ^NJ,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,336762,121139,23,@Haroon98180162 If the game has began downloading then I am afraid that as per the terms given in our store cancellation policy we would not be able to offer a refund for downloaded games: https://t.co/LmtFcHZbm0 ^NJ,Reply,,
1049660926927011841,2018/10/09,http://twitter.com/AskPS_UK/status/1049660926927011841,"@InsidiousPrey Hello, ask away and we will see if we can help! ^NJ",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Unclassified,Twitter,,336321,121050,23,"@InsidiousPrey Hello, ask away and we will see if we can help! ^NJ",Reply,,
1048940454853656578,2018/10/07,http://twitter.com/AskPS_UK/status/1048940454853656578,"@steveo1082 Alright, could you let me know when you purchased the console and if it was purchased new? ^AS",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,335431,120833,23,"@steveo1082 Alright, could you let me know when you purchased the console and if it was purchased new? ^AS",Reply,,
1050125444350181376,2018/10/10,http://twitter.com/AskPS_UK/status/1050125444350181376,"@Philbz I'm sorry but I don't make the rules, but the restrictions are what they are. If you wish to share content on the kids' console, you can, and still be able to access it on the other. You'd just need to be signed into PSN to access it on the non-Primary console. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,337054,121168,23,"@Philbz I'm sorry but I don't make the rules, but the restrictions are what they are. If you wish to share content on the kids' console, you can, and still be able to access it on the other. You'd just need to be signed into PSN to access it on the non-Primary console. ^DB",Reply,,
1049470088146034689,2018/10/08,http://twitter.com/AskPlayStation/status/1049470088146034689,"@NobesGaming Please check the information in this link https://t.co/oiLkb8DKLj scroll down to the bottom of the page and check under ""Find More Support"" the contact options for assistance.",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,843199,1368736,3123,"@NobesGaming Please check the information in this link https://t.co/oiLkb8DKLj scroll down to the bottom of the page and check under ""Find More Support"" the contact options for assistance.",Reply,,
1049747774491807745,2018/10/09,http://twitter.com/AskPS_UK/status/1049747774491807745,@AntMarkMoore Can you try resetting this via these steps: https://t.co/0XuzU8uBdV ^NJ,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,336536,121085,23,@AntMarkMoore Can you try resetting this via these steps: https://t.co/0XuzU8uBdV ^NJ,Reply,,
1050077501123383299,2018/10/10,http://twitter.com/PlayStationEU/status/1050077501123383299,"Prepare for a scare in the brand-new @PlayOverwatch Halloween Terror event, live now until 31st October 🎃 https://t.co/Usi8JARd0u",@PlayStationEU,PlayStation Europe,United Kingdom,Greater London,London,Neutral,Fear,Twitter,,23434,924556,870,"Prepare for a scare in the brand-new @PlayOverwatch Halloween Terror event, live now until 31st October 🎃 https://t.co/Usi8JARd0u",Tweet,,
1049673085660614658,2018/10/09,http://twitter.com/AskPS_UK/status/1049673085660614658,"@StaRzIzHere__ Hello! If this is a PS4, this can be done from Settings>Account Management>Account Information>Wallet>Add Funds. ^AS",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,336335,121053,23,"@StaRzIzHere__ Hello! If this is a PS4, this can be done from Settings>Account Management>Account Information>Wallet>Add Funds. ^AS",Reply,,
1049908900642865154,2018/10/10,http://twitter.com/AskPlayStation/status/1049908900642865154,"@apex_queen Make sure you are signed in on the account that was used to purchase the content, verify that the console is set up as primary, restore licenses and try to download the content again. Steps here: https://t.co/PR9L0S0kEu",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,843653,1369296,3124,"@apex_queen Make sure you are signed in on the account that was used to purchase the content, verify that the console is set up as primary, restore licenses and try to download the content again. Steps here: https://t.co/PR9L0S0kEu",Reply,,
1049622088221450240,2018/10/09,http://twitter.com/AskPS_UK/status/1049622088221450240,"@_KieranWiilson We would need to narrow down if the issue is with your controller or console by testing on another console, however as it is running in safe mode, run option 4 and let us know how you get on: https://t.co/tQyTWPhJif ^MM",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,336250,121032,23,"@_KieranWiilson We would need to narrow down if the issue is with your controller or console by testing on another console, however as it is running in safe mode, run option 4 and let us know how you get on: https://t.co/tQyTWPhJif ^MM",Reply,,
1048956039310323712,2018/10/07,http://twitter.com/AskPlayStation/status/1048956039310323712,"@fortnitedyl Hello, glad to assist you! Please try to refresh the licenses on your system. Here you have the steps how to restore the licenses in the console. Steps here: https://t.co/WATnmgS37Z",@AskPlayStation,Ask PlayStation,,,,Positive,Joy,Twitter,,842620,1368383,3123,"@fortnitedyl Hello, glad to assist you! Please try to refresh the licenses on your system. Here you have the steps how to restore the licenses in the console. Steps here: https://t.co/WATnmgS37Z",Reply,,
1050002453289205760,2018/10/10,http://twitter.com/PlayStationUK/status/1050002453289205760,"Hey xX_Wassuuupp69_Xx, it’s your lucky day! 😅",@PlayStationUK,PlayStation UK 🎃,,,,Positive,Joy,Twitter,,19829,642595,220,"Hey xX_Wassuuupp69_Xx, it’s your lucky day! 😅",Tweet,,
1049747134214537219,2018/10/09,http://twitter.com/AskPlayStation/status/1049747134214537219,"@iK7w0 Sure we can help! Please go to the following article about changing the password, and in the question number 4, select that you don't know the date of birth and follow the steps available: https://t.co/Le0g5MyEkr",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,843400,1369137,3124,"@iK7w0 Sure we can help! Please go to the following article about changing the password, and in the question number 4, select that you don't know the date of birth and follow the steps available: https://t.co/Le0g5MyEkr",Reply,,
1049712657060773889,2018/10/09,http://twitter.com/AskPS_UK/status/1049712657060773889,@only1mart Hello! Have you attempted verifying via another device or connection yet? ^DB,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,336435,121079,23,@only1mart Hello! Have you attempted verifying via another device or connection yet? ^DB,Reply,,
1049710893812989953,2018/10/09,http://twitter.com/Sony/status/1049710893812989953,...slowly and vice versa. And that's not even mentioning the work of our brilliant editors.,@Sony,Sony,United States of America,New York,New York,Positive,Unclassified,Twitter,,23934,4235864,1697,...slowly and vice versa.  And that's not even mentioning the work of our brilliant editors.,Tweet,,
1050194036483473408,2018/10/10,http://twitter.com/TehZerp/status/1050194036483473408,@PlayStation Now I know why Arizona is cooling down......,@TehZerp,TehZerp,United States of America,Arizona,Phoenix,Positive,Unclassified,Twitter,,2396,52,244,@PlayStation Now I know why Arizona is cooling down......,Reply,,
1049098367891136512,2018/10/07,http://twitter.com/AskPlayStation/status/1049098367891136512,"@RangoSSB Thanks for the information! Can you please head to the settings on your PlayStation 4? Once there, please head to Network Settings and run a connection test. Kindly share the results once completed.",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,842829,1368496,3123,"@RangoSSB Thanks for the information! Can you please head to the settings on your PlayStation 4? Once there, please head to Network Settings and run a connection test. Kindly share the results once completed.",Reply,,
1049277170139500544,2018/10/08,http://twitter.com/AskPS_UK/status/1049277170139500544,@Unis_Mohamad Could you clarify what the exact issue is with signing in to your account? We might be able to help further here. ^AS,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,335888,120947,23,@Unis_Mohamad Could you clarify what the exact issue is with signing in to your account? We might be able to help further here. ^AS,Reply,,
1049343706040549376,2018/10/08,http://twitter.com/PixelBit7/status/1049343706040549376,@BeastFireTimdog When Sony announces it will re-allow you to use PSnow on any device hell jump in line like a good boy.. sit Fido.. Sit!,@PixelBit7,Pixel Bit G,United States of America,,,Positive,Neutral,Twitter,,2930,121,280,@BeastFireTimdog When Sony announces it will re-allow you to use PSnow on any device hell jump in line like a good boy.. sit Fido.. Sit!,Reply,,
1049267882914398209,2018/10/08,http://twitter.com/AskPS_UK/status/1049267882914398209,"@KingJaeLDN Ok, to help further I'll need to send you a DM - please make sure you're following us. ^NL",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,335867,120947,23,"@KingJaeLDN Ok, to help further I'll need to send you a DM - please make sure you're following us. ^NL",Reply,,
1049631356932825088,2018/10/09,http://twitter.com/PlayStationEU/status/1049631356932825088,"This week, #PSVR turns two! 🎂 To mark the anniversary, we’ve got a new game reveal, preorder bonuses for Tetris Effect, details on Firewall Zero Hour’s upcoming DLC and more: https://t.co/j0RA0fXK9E https://t.co/WcNr8gW1Pm",@PlayStationEU,PlayStation Europe,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,23418,921984,870,"This week, #PSVR turns two! 🎂

To mark the anniversary, we’ve got a new game reveal, preorder bonuses for Tetris Effect, details on Firewall Zero Hour’s upcoming DLC and more: https://t.co/j0RA0fXK9E https://t.co/WcNr8gW1Pm",Tweet,,
1049249401120727040,2018/10/08,http://twitter.com/AskPS_UK/status/1049249401120727040,"@itsialexmercer2 Ok! We haven't received any other reports on this so I'm afraid we can't speculate on this. If you have any issues with this in the future, you can check our 2SV Help page here: https://t.co/JyeSe6riBp. ^NL",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Fear,Twitter,,335835,120954,23,"@itsialexmercer2 Ok! We haven't received any other reports on this so I'm afraid we can't speculate on this. If you have any issues with this in the future, you can check our 2SV Help page here: https://t.co/JyeSe6riBp. ^NL",Reply,,
1049907708764274689,2018/10/10,http://twitter.com/AskPlayStation/status/1049907708764274689,@WaleedAwA123 Sorry to read that. Please try again using our website here: https://t.co/FSqb0h1UUc,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,843648,1369295,3124,@WaleedAwA123 Sorry to read that. Please try again using our website here: https://t.co/FSqb0h1UUc,Reply,,
1049649470290518016,2018/10/09,http://twitter.com/AskPS_UK/status/1049649470290518016,"@THESCOTTishGam6 Hello! Sadly, at Account and Tech support, we don't have any codes or discounts to give away at all. Check out the deals section on the Store, you're sure to find a bargain! ^AS",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,336301,121048,23,"@THESCOTTishGam6 Hello! Sadly, at Account and Tech support, we don't have any codes or discounts to give away at all. Check out the deals section on the Store, you're sure to find a bargain! ^AS",Reply,,
1048885035456241665,2018/10/07,http://twitter.com/AskPS_UK/status/1048885035456241665,"@_Oxo87 Hi, sorry to hear that! Is this the only network the PSP can't connect to? ^NL",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Neutral,Twitter,,335277,120796,23,"@_Oxo87 Hi, sorry to hear that! Is this the only network the PSP can't connect to? ^NL",Reply,,
1050124591664893952,2018/10/10,http://twitter.com/AskPS_UK/status/1050124591664893952,"@Sonatica305 Does this continue to happen for all screenshots, even freshly captured ones? ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Unclassified,Twitter,,337053,121167,23,"@Sonatica305 Does this continue to happen for all screenshots, even freshly captured ones? ^DB",Reply,,
1049936542029021184,2018/10/10,http://twitter.com/AskPS_UK/status/1049936542029021184,@mch2010uk HI! I'm sorry to hear that. Is this the only game that's giving you issues? ^DK,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Sadness,Twitter,,336614,121112,23,@mch2010uk HI! I'm sorry to hear that. Is this the only game that's giving you issues? ^DK,Reply,,
1049514656883204096,2018/10/09,http://twitter.com/AskPlayStation/status/1049514656883204096,@BasedGodxOF Glad to assist. Try to contact us again over the chat by clearing your browser's cache. If the issue persists try using a different network or a different device.,@AskPlayStation,Ask PlayStation,,,,Negative,Neutral,Twitter,,843245,1368724,3123,@BasedGodxOF Glad to assist. Try to contact us again over the chat by clearing your browser's cache. If the issue persists try using a different network or a different device.,Reply,,
1049363559115833345,2018/10/08,http://twitter.com/Gabalto/status/1049363559115833345,"Oh mmh Project xCloud Playing console games on a phone or tablet? No, thanks. ! People Forgott U cAN Play Xperia Remote Play Oh Wait Get Pass 😒#Gamers #Gaming #ProjectxCloud #Xperia #Smartphones ##Smartphone #PlayStationNow #RemotePlay #Monday #MondayThought https://t.co/2I2t3X2HOT",@Gabalto,Predman,Sweden,,,Neutral,Anger,Twitter,,6928,2520,4936,"Oh mmh Project xCloud Playing console games on a phone or tablet? No, thanks.  ! People Forgott U cAN Play Xperia Remote Play Oh Wait Get Pass 😒#Gamers #Gaming #ProjectxCloud #Xperia #Smartphones ##Smartphone #PlayStationNow #RemotePlay #Monday #MondayThought https://t.co/2I2t3X2HOT",Tweet,,
1050067249615314945,2018/10/10,http://twitter.com/AskPlayStation/status/1050067249615314945,@PanthersWweFan Wonderful! Please check your direct messages via Twitter.,@AskPlayStation,Ask PlayStation,,,,Positive,Joy,Twitter,,843708,1369935,3125,@PanthersWweFan Wonderful! Please check your direct messages via Twitter.,Reply,,
1049458185835347971,2018/10/08,http://twitter.com/SonyRumors/status/1049458185835347971,#ICYMI: PlayStation Now will allow you to download games alongside streaming and that’s a big deal - https://t.co/iW6ai66iCR https://t.co/5uX8O1BMlb,@SonyRumors,Sony Reconsidered,United States of America,California,Los Angeles,Neutral,Neutral,Twitter,,29872,4569,608,#ICYMI: PlayStation Now will allow you to download games alongside streaming and that’s a big deal - https://t.co/iW6ai66iCR https://t.co/5uX8O1BMlb,Tweet,,
1050058561806585856,2018/10/10,http://twitter.com/oPortgues/status/1050058561806585856,"@PlayStation Now can you fix the activation, account hacks and the 15 account verification steps?",@oPortgues,o Portugues,,,,Negative,Anger,Twitter,,1111,38,175,"@PlayStation Now can you fix the activation, account hacks and the 15 account verification steps?",Reply,,
1049331511663546368,2018/10/08,http://twitter.com/fpshater232/status/1049331511663546368,@AlexescobarVL Wait now they like streaming games but last week they made fun of PlayStation now for that reason https://t.co/JV7obnBy74,@fpshater232,That KH Gamer 25,United States of America,Washington,Everett,Neutral,Neutral,Twitter,,7864,161,872,@AlexescobarVL Wait now they like streaming games but last week they made fun of PlayStation now for that reason https://t.co/JV7obnBy74,Reply,,
1050016597052727296,2018/10/10,http://twitter.com/NigelJadoonanan/status/1050016597052727296,@PlayStation Now can we get ps3 backward compatibility,@NigelJadoonanan,nigel jadoonanan,,,,Negative,Neutral,Twitter,M,7968,295,1083,@PlayStation Now can we get ps3 backward compatibility,Reply,,
1048873194227208192,2018/10/07,http://twitter.com/AskPS_UK/status/1048873194227208192,"@JordonZach Ok, please try our hardware troubleshooting tool here: https://t.co/rdorV8SIIy. Let me know how it goes. ^NL",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,335250,120793,23,"@JordonZach Ok, please try our hardware troubleshooting tool here: https://t.co/rdorV8SIIy. Let me know how it goes. ^NL",Reply,,
1049344720697270274,2018/10/08,http://twitter.com/DannyStabb/status/1049344720697270274,@Puertorock77_ @JayDubcity16 @DocCupCake84 @PressStartKofi I don't know..... Sony had PSnow on $30 blu-ray players. A $100 stick that does nothing but stream..... Maybe the day 1 released games and quality of the stream (input lag) will give them better success then Sony had.,@DannyStabb,Danny staBB,,,,Neutral,Neutral,Twitter,M,7841,55,106,"@Puertorock77_ @JayDubcity16 @DocCupCake84 @PressStartKofi I don't know.....

Sony had PSnow on $30 blu-ray players. 

A $100 stick that does nothing but stream.....
Maybe the day 1 released games and quality of the stream (input lag) will give them better success then Sony had.",Reply,,
1049474385193644032,2018/10/08,http://twitter.com/TTFPRulez/status/1049474385193644032,xbots on PSNOW- lol who wants to stream games we got gamepass xbots on Xcloud- omg we can stream games this is movin gaming forward! a win for xbox! xcloud is the future have to love double standards,@TTFPRulez,TheTitanfallPrincess,United States of America,New Jersey,New York,Positive,Neutral,Twitter,,27234,1215,397,"xbots on PSNOW- lol who wants to stream games we got gamepass

xbots on Xcloud- omg we can stream games this is movin gaming forward! a win for xbox! xcloud is the future

have to love double standards",Tweet,,
1048924402879025152,2018/10/07,http://twitter.com/AskPS_UK/status/1048924402879025152,"@Mark_Stewart680 Hello! Sorry to hear this, does this happen with both wired and wireless connections? Are you receiving any error codes or messages when this happened? ^AS",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Neutral,Twitter,,335364,120819,23,"@Mark_Stewart680 Hello! Sorry to hear this, does this happen with both wired and wireless connections? Are you receiving any error codes or messages when this happened? ^AS",Reply,,
1049059010182361089,2018/10/07,http://twitter.com/AskPlayStation/status/1049059010182361089,"@OmarLee10321472 Hi there! Glad to assist! For billing issues, please follow the steps in the next link: https://t.co/7atHEqJw8n",@AskPlayStation,Ask PlayStation,,,,Positive,Neutral,Twitter,,842727,1368482,3123,"@OmarLee10321472 Hi there! Glad to assist! For billing issues, please follow the steps in the next link: https://t.co/7atHEqJw8n",Reply,,
1049776211222777857,2018/10/09,http://twitter.com/AskPlayStation/status/1049776211222777857,@bryan_borden2 Hi TKG. At the end of the article about 2 step verification: https://t.co/oiLkb8DKLj You will find a section that says Find More Support. Please select the first option for personalized assistance for your particular case.,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,843427,1369150,3124,@bryan_borden2 Hi TKG. At the end of the article about 2 step verification: https://t.co/oiLkb8DKLj You will find a section that says Find More Support. Please select the first option for personalized assistance for your particular case.,Reply,,
1048960830459600896,2018/10/07,http://twitter.com/AskPS_UK/status/1048960830459600896,@MarcCoops Sadly these cases require a phone call to resolve them and as such we will need you to contact us tomorrow. ^DK,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,335487,120842,23,@MarcCoops Sadly these cases require a phone call to resolve them and as such we will need you to contact us tomorrow. ^DK,Reply,,
1050094541548720128,2018/10/10,http://twitter.com/AskPlayStation/status/1050094541548720128,@DastousSamuel Please follow us via Twitter so we can send you a direct message in regards of this problem. Let us know once you are following us.,@AskPlayStation,Ask PlayStation,,,,Neutral,Joy,Twitter,,843732,1369937,3125,@DastousSamuel Please follow us via Twitter so we can send you a direct message in regards of this problem. Let us know once you are following us.,Reply,,
1049136129356845056,2018/10/07,http://twitter.com/AskPlayStation/status/1049136129356845056,@affanqureshi19 Glad to assist. To solve this error please follow these steps: https://t.co/W7AhTUulnd,@AskPlayStation,Ask PlayStation,,,,Neutral,Joy,Twitter,,842872,1368516,3123,@affanqureshi19 Glad to assist. To solve this error please follow these steps: https://t.co/W7AhTUulnd,Reply,,
1049901387927248897,2018/10/10,http://twitter.com/AskPlayStation/status/1049901387927248897,@Gustavo_DLeon You'll definitely want to reach out to support in your region for further assistance: https://t.co/ySwpgV5PYN,@AskPlayStation,Ask PlayStation,,,,Positive,Joy,Twitter,,843638,1369296,3124,@Gustavo_DLeon You'll definitely want to reach out to support in your region for further assistance: https://t.co/ySwpgV5PYN,Reply,,
1048989453404913664,2018/10/07,http://twitter.com/AskPlayStation/status/1048989453404913664,@DrxgonBxll Hi Sam. Please follow the steps in the next link to cancel the auto renewal: https://t.co/OW5zh0bVll,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,842654,1368405,3122,@DrxgonBxll Hi Sam. Please follow the steps in the next link to cancel the auto renewal: https://t.co/OW5zh0bVll,Reply,,
1049871686932328448,2018/10/09,http://twitter.com/AskPlayStation/status/1049871686932328448,@JvshTr Glad to assist! Please try again using our website: https://t.co/68Uk36zbYR,@AskPlayStation,Ask PlayStation,,,,Positive,Neutral,Twitter,,843596,1369229,3124,@JvshTr Glad to assist! Please try again using our website: https://t.co/68Uk36zbYR,Reply,,
1049894198982402048,2018/10/10,http://twitter.com/AskPlayStation/status/1049894198982402048,"@clumsysaladgoat Hello there! Please access this link https://t.co/cUXuBEew8d and follow the steps under ""My online experience is poor"".",@AskPlayStation,Ask PlayStation,,,,Neutral,Unclassified,Twitter,,843621,1369262,3124,"@clumsysaladgoat Hello there! Please access this link https://t.co/cUXuBEew8d and follow the steps under ""My online experience is poor"".",Reply,,
1049440037094469633,2018/10/08,http://twitter.com/AskPlayStation/status/1049440037094469633,"@abelm3404 Hello, glad to assist you! Can you please tell us if you are able to sign in successfully to this website? Make sure to open the link while connected to the same network that the console is connected to: https://t.co/9LaKN5hiFa",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,843144,1368749,3123,"@abelm3404 Hello, glad to assist you! Can you please tell us if you are able to sign in successfully to this website? Make sure to open the link while connected to the same network that the console is connected to: https://t.co/9LaKN5hiFa",Reply,,
1049654856128978944,2018/10/09,http://twitter.com/Shelby67GT/status/1049654856128978944,"@CraigHarris456 😂😂😂If they are kicking MS butts, what are they doing to Sony. They have dick all in place. PSNOW is a streaming shit show. It tries to hit 1080p. Comes out a laggy soupy mess... https://t.co/8vtvMkTKzj",@Shelby67GT,Don ♏altby ✖,Canada,Ontario,Kitchener,Negative,Neutral,Twitter,M,12404,1094,2445,"@CraigHarris456 😂😂😂If they are kicking MS butts, what are they doing to Sony. They have dick all in place. PSNOW is a streaming shit show. It tries to hit 1080p. Comes out a laggy soupy mess... https://t.co/8vtvMkTKzj",Reply,,
1049581116234129408,2018/10/09,http://twitter.com/AskPS_UK/status/1049581116234129408,@Super_Dan64 Hi! Sorry to hear there has been a delay in your case. Do you have a reference number in the format xxxxxx-xxxxxx so that we can check it's progress for you? ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,336201,121024,23,@Super_Dan64 Hi! Sorry to hear there has been a delay in your case. Do you have a reference number in the format xxxxxx-xxxxxx so that we can check it's progress for you? ^MM,Reply,,
1050011858747441153,2018/10/10,http://twitter.com/AskPS_UK/status/1050011858747441153,@Jordan_B_335 Hi! We are account and technical support so sadly we don't have information for how to do this. ^DK,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,336723,121133,23,@Jordan_B_335 Hi! We are account and technical support so sadly we don't have information for how to do this. ^DK,Reply,,
1049907215472254976,2018/10/10,http://twitter.com/AskPlayStation/status/1049907215472254976,"@TexasPatriot95 Sorry to read that. In this case, if the issue persists with all games, the best option is to replace the controller or, if it is under warranty, you can send it for service here: https://t.co/AtrEvOYRc8",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,843647,1369295,3124,"@TexasPatriot95 Sorry to read that. In this case, if the issue persists with all games, the best option is to replace the controller or, if it is under warranty, you can send it for service here: https://t.co/AtrEvOYRc8",Reply,,
1050124353520771073,2018/10/10,http://twitter.com/AskPlayStation/status/1050124353520771073,"@tombutterfield5 Hi Tom. Please follow us on Twitter if you don't yet, so we can send you a DM. Let us know once do you! Thanks.",@AskPlayStation,Ask PlayStation,,,,Positive,Neutral,Twitter,,843761,1370072,3125,"@tombutterfield5 Hi Tom. Please follow us on Twitter if you don't yet, so we can send you a DM. Let us know once do you! Thanks.",Reply,,
1049054743681781760,2018/10/07,http://twitter.com/AskPlayStation/status/1049054743681781760,"@NicoCruz100 Glad to help. For instructions with connection issues, please follow the next link: https://t.co/cUXuBEew8d",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,842721,1368475,3123,"@NicoCruz100 Glad to help. For instructions with connection issues, please follow the next link: https://t.co/cUXuBEew8d",Reply,,
1049301623032492034,2018/10/08,http://twitter.com/AskPS_UK/status/1049301623032492034,"@Mrwoodstock81 OK, do you know if any of the content in the Season Pass is downloaded via the Store, or if it all should be available in-game? Have you checked in-game yet for it? ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,335936,120964,23,"@Mrwoodstock81 OK, do you know if any of the content in the Season Pass is downloaded via the Store, or if it all should be available in-game? Have you checked in-game yet for it? ^DB",Reply,,
1049385629438631936,2018/10/08,http://twitter.com/AskPS_UK/status/1049385629438631936,"@AveDecimus Are we still talking just about Deadpool 2, or do you mean all discs exhibit this problem? ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,336117,121002,23,"@AveDecimus Are we still talking just about Deadpool 2, or do you mean all discs exhibit this problem? ^DB",Reply,,
